prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndG_bin_056_k141_170608_fragment_1	IndG_bin_056_k141_170608	no	6.197265402305146e-14	0	0.4177137271862724	-0.7286230115077452	26993	0.5226910680546808	0	0.9828167975108542	51557	1.251314079562426	1	1.518466280637255
IndG_bin_041_k141_35984_fragment_2	IndG_bin_041_k141_35984	no	1.703256008014734e-06	0.3076664002043996	1.1287811382438893	2.7452972947390677	34469	24.062839072790045	22	9.596803584735524	69953	21.317541778050977	20	8.1939038030388
IndG_bin_040_k141_106557_fragment_1	IndG_bin_040_k141_106557	yes	3.6551176050536355e-138	2.2074348589643398	1.9204861467584284	34.97288457139099	41522	72.96681277395116	71.0	18.567152460789885	31951	37.99392820256017	36	12.540986103939176
IndG_bin_022_k141_161360_fragment_1	IndG_bin_022_k141_161360	no	0.8879399719526642	0.21207717753482275	1.1298333524049948	1.0620845792754832	26896	9.24245240928019	8.0	5.882280662980105	59484	8.180367830004707	8.0	3.9445022653490223
IndG_bin_059_k141_1144_fragment_1	IndG_bin_059_k141_1144	no	1.001315641051656e-22	0.6164387766539802	1.2800296822134285	3.8904880166791465	42027	17.78361529492945	17	6.683463622390466	131680	13.893127278250304	13.0	5.915624054107477
IndG_bin_028_k141_25237_fragment_1	IndG_bin_028_k141_25237	no	2.0843575497799214e-07	0.24333967154599345	1.2113295243698803	0.5255948738394336	10251	3.0126816895912594	3	2.1419469461297242	26562	2.4870868157518258	2.0	2.177750028721953
IndG_bin_049_k141_27214_fragment_1	IndG_bin_049_k141_27214	no	0.0002842817032079476	0.24252165721837698	1.1023788713284068	1.2827525404860012	10198	13.812218081976859	14.0	5.662428521102378	14220	12.529465541490858	12.0	4.887615615839112
IndG_bin_012_k141_99469_fragment_1	IndG_bin_012_k141_99469	no	3.530588037638591e-07	0	0.8085867429356937	-0.7964875487969261	12249	3.3646011919340353	3	2.7757712793091884	45447	4.161088740730961	4	3.1075559887529556
IndG_bin_010_k141_124200_fragment_1	IndG_bin_010_k141_124200	no	0.0346762081129061	0	0.8287640185206144	-0.5028718825339915	12078	2.43384666335486	2.0	2.2106250066287014	53586	2.9367185458888514	2.0	2.5410483296442687
IndG_bin_058_k141_72453_fragment_2	IndG_bin_058_k141_72453	no	2.9526537032248137e-23	0.7075947633872476	1.1348823670719779	107.21466048559046	7104	902.0899493243244	895.0	168.3687274152956	74436	794.8752888387339	786.0	132.5462501706059
IndG_bin_012_k141_26176_fragment_3	IndG_bin_012_k141_26176	no	0.12942070820692245	0	0.9128735176723627	-0.33068069292086255	9427	3.464728969979845	3	2.6576940812808356	87096	3.7954096629007075	3.0	2.782960554949952
IndG_bin_009_k141_197808_fragment_1	IndG_bin_009_k141_197808	no	1.3988428540231585e-123	0	0.3621182208065868	-9.519556314639853	33738	5.404143695536191	5.0	3.5025069494756176	49135	14.923700010176045	14	5.967096369907483
IndG_bin_053_k141_58368_fragment_2	IndG_bin_053_k141_58368	no	0.14847853814740913	0.06360529022406604	1.0280402372358675	0.2804727789496404	53102	10.282983691763022	10.0	4.325237758140984	77661	10.002510912813381	10	4.492344061659066
IndG_bin_051_k141_90464_fragment_3	IndG_bin_051_k141_90464	no	0.2642157702313741	0.11975822288561515	1.071593942635744	0.4101924332580653	12584	6.139621741894469	6.0	3.4637767985084826	101929	5.729429308636404	5	3.3861257750025007
IndG_bin_058_k141_54591_fragment_1	IndG_bin_058_k141_54591	no	3.6958294918071264e-10	0.46580948088127266	1.074024802478088	66.92910912032778	7974	971.0734888387259	958.0	149.0226687210475	76562	904.1443797183981	896.0	138.13799880062732
IndG_bin_050_k141_162664_fragment_1	IndG_bin_050_k141_162664	no	7.415352110961388e-05	0.2685859234956459	1.161832892118863	1.0452556482775295	64908	7.504113514512849	7.0	3.854027423434467	28438	6.458857866235319	6.0	3.929009974063157
IndG_bin_012_k141_3199_fragment_1	IndG_bin_012_k141_3199	no	0.0007897245930163903	0	0.7551659710123511	-0.8359376460141315	8958	2.578365706630944	2.0	2.106850108608458	52645	3.4143033526450757	3	2.64310296196016
IndG_bin_054_k141_41015_fragment_1	IndG_bin_054_k141_41015	no	3.2268026996537716e-140	0	0.12289595500396519	-13.099961197063566	55389	1.8355088555489356	2	1.9197931054372632	91043	14.935470052612501	15	7.398614978351689
IndG_bin_053_k141_5453_fragment_1	IndG_bin_053_k141_5453	no	0.06290374637645453	0	0.9319929802830883	-0.6072448173247622	15166	8.32190425952789	8.0	3.9508392094111886	39322	8.929149076852653	9.0	3.9906958285753156
IndG_bin_018_k141_131679_fragment_1	IndG_bin_018_k141_131679	no	0.0038362717673988676	0.0728320996761432	1.0176948093701743	0.8511156786887639	32189	48.950852775792974	48	12.25532786384893	259031	48.09973709710421	47	11.087469419066576
IndG_bin_020_k141_63288_fragment_1	IndG_bin_020_k141_63288	no	6.0914386751797984e-06	0	0.8727080080290134	-3.41790670730294	14032	23.433010262257696	23.0	7.202721581373549	84463	26.850916969560636	26	9.355291236107526
IndG_bin_043_k141_204728_fragment_1	IndG_bin_043_k141_204728	no	1.2199607957623352e-86	0	0.654250695288205	-53.88977978357815	46314	101.97396035755926	95.0	32.22816674665933	154176	155.8637401411374	147.0	43.41850160377498
IndG_bin_030_k141_45199_fragment_1	IndG_bin_030_k141_45199	no	0.3939833014580626	0	0.8757393838653321	-0.4120398023192964	31059	2.9038925915193663	2	2.571121888024425	21359	3.3159323938386627	3	2.6095627570270223
IndG_bin_018_k141_105067_fragment_6	IndG_bin_018_k141_105067	no	6.998027239888203e-83	1.476539983834597	1.3487229839809696	15.98696109625746	16890	61.83126110124334	61.0	11.116990984571396	220623	45.84430000498588	45	10.529669544660155
IndG_bin_001_k141_46388_fragment_2	IndG_bin_001_k141_46388	no	0.18059018839113558	0	0.964502857954947	-0.05335911763621892	15210	1.449835634451019	1.0	1.6392801580138043	23476	1.503194752087238	1.0	2.049034271020509
IndG_bin_014_k141_136856_fragment_1	IndG_bin_014_k141_136856	no	1.8416985727706384e-08	0.631015663748983	1.49860147933622	1.8854283907214522	17065	5.666861998242016	5	3.5426137185007183	4255	3.781433607520564	4	2.303323024888234
IndG_bin_049_k141_114204_fragment_1	IndG_bin_049_k141_114204	no	9.423941310884686e-08	0.3909648423429308	1.1797805219587372	1.945445526248795	8083	12.766670790548064	13	5.456198229799058	7378	10.821225264299269	10.0	4.444241271923753
IndG_bin_037_k141_136801_fragment_1	IndG_bin_037_k141_136801	no	0.016637351811692663	0	0.9093219089460484	-1.489915596534427	13081	14.940906658512347	14	7.423551871504412	6093	16.430822255046774	15	7.701890810607466
IndG_bin_032_k141_27498_fragment_2	IndG_bin_032_k141_27498	no	2.670207581296611e-28	0	0.4882803755709484	-7.820852650776452	12025	7.462619542619542	0	11.740922257052112	101181	15.283472193395994	16	9.642041317502366
IndG_bin_051_k141_2856_fragment_3	IndG_bin_051_k141_2856	no	0.003603361086182584	0.1703358084048189	1.1157918563011544	0.6459397767246084	81842	6.2243957870042275	6.0	3.6471354031972636	175882	5.578456010279619	5.0	3.931829278761895
IndG_bin_056_k141_125057_fragment_1	IndG_bin_056_k141_125057	no	1.8460885587685637e-11	0	0.4701771484774764	-0.7024418667146244	11685	0.6233632862644416	0	1.0799684679283135	24840	1.325805152979066	1.0	1.5678266465437054
IndG_bin_032_k141_129575_fragment_2	IndG_bin_032_k141_129575	no	9.220644941411217e-22	0.5693402466028497	1.224244799459053	4.813401042124209	12341	26.278340491046105	26	9.17399299767193	118495	21.464939448921896	21	7.667455929043449
IndG_bin_040_k141_145993_fragment_9	IndG_bin_040_k141_145993	no	0.2861268178422659	0.08118057042281697	1.0444293841751693	0.336687642842076	6403	7.914727471497735	8	4.095079018146126	505415	7.578039828655659	7	4.199053169179448
IndG_bin_009_k141_73662_fragment_1	IndG_bin_009_k141_73662	no	1.0064610291618934e-90	0	0.4822150659582852	-10.672488490330696	38651	9.939328866006054	9	5.396910443348686	15418	20.61181735633675	20.0	7.878429135492078
IndG_bin_052_k141_140825_fragment_5	IndG_bin_052_k141_140825	no	0.3309404594407751	0	0.9571751721188038	-0.5916532045256044	17571	13.224005463547892	13	4.628979479779104	242626	13.815658668073496	13.0	5.1395283612153815
IndG_bin_038_k141_135932_fragment_1	IndG_bin_038_k141_135932	no	0.05441526248057246	0.14527454151716862	1.2085025791362662	0.1897604721388484	15550	1.099871382636656	1.0	1.3083853138793753	7754	0.9101109104978076	0.0	1.3040505462762007
IndG_bin_051_k141_72558_fragment_2	IndG_bin_051_k141_72558	no	0.017655371726962115	0.23449465805792316	1.147716759837569	0.7904012170131649	28196	6.141190239750319	6.0	3.362630777779496	78198	5.350789022737154	5.0	3.378665485990546
IndG_bin_051_k141_88673_fragment_1	IndG_bin_051_k141_88673	no	0.4086820746509344	0	0.9857296902212052	-0.09155487135212148	17344	6.3242043357933575	6.0	3.401092984638816	8173	6.415759207145479	6	3.262898464462694
IndG_bin_017_k141_87850_fragment_1	IndG_bin_017_k141_87850	no	1.0556884828018425e-18	0	0.44856889793165217	-1.1759549537449612	16381	0.9565960564068128	0	1.3217477374935456	39796	2.132551010151774	2.0	1.9830275785322515
IndG_bin_032_k141_113783_fragment_1	IndG_bin_032_k141_113783	no	0.5644945330111469	0.04914610897018895	1.0185561245134638	0.35854016188007876	17989	19.68047139918839	19	6.2641494253623495	28562	19.321931237308313	19.0	8.197922886166019
IndG_bin_017_k141_181660_fragment_1	IndG_bin_017_k141_181660	no	1.463467141694087e-12	0	0.4858810325441218	-0.9018355783132384	8057	0.8523023457862728	0	1.143515014252529	49723	1.7541379240995112	1	1.890869077400039
IndG_bin_012_k141_181285_fragment_1	IndG_bin_012_k141_181285	no	1.6832792903064225e-31	0	0.00396284283917984	-3.554660189327594	6788	0.014142604596346494	0.0	0.22205036945949005	165502	3.5688027939239406	3.0	2.615317652053571
