prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndG_bin_018_k141_105067_fragment_6	IndG_bin_018_k141_105067	no	nan	0	0	0	16890	0	0.0	0.0	220727	0	0	0.0
IndG_bin_012_k141_3199_fragment_1	IndG_bin_012_k141_3199	no	4.3141837547386906e-05	0	0.7274001704291586	-0.3815361605138303	8903	1.0180837919802315	0	1.3209886698966857	52625	1.3996199524940618	1	1.5989577904022914
IndG_bin_056_k141_170608_fragment_1	IndG_bin_056_k141_170608	no	2.8897588616807588e-28	0	0.23240868560124736	-0.9535205400108531	27000	0.2887037037037037	0.0	0.6451233248088032	51667	1.2422242437145568	1	1.4924911969906993
IndG_bin_012_k141_181285_fragment_1	IndG_bin_012_k141_181285	no	0.7067394605973703	0.04969039488356021	1.0531831036224626	0.07174307417813885	6919	1.4207255383725972	1	1.4196341362896852	165547	1.3489824641944583	1	1.4675712366651905
IndG_bin_017_k141_87850_fragment_1	IndG_bin_017_k141_87850	no	0.9990417227041458	0	0.9240187081671764	-0.0012028752329103307	15928	0.01462832747363134	0.0	0.12006350209099029	38721	0.01583120270654167	0	0.1248237882709386
IndG_bin_051_k141_2856_fragment_3	IndG_bin_051_k141_2856	no	0.3416969094232868	0	0.6591338439011865	-0.2589645194505752	81534	0.5007604189663208	0.0	0.9105657350558772	173343	0.759724938416896	0	2.352288479114491
IndG_bin_017_k141_181660_fragment_1	IndG_bin_017_k141_181660	no	nan	0	0.0	-0.021556299501918837	7806	0	0.0	0.0	48988	0.021556299501918837	0.0	0.1452310435453358
IndG_bin_032_k141_129575_fragment_2	IndG_bin_032_k141_129575	no	1.6585611843681556e-05	0.11243051995849969	1.1334005458976188	0.21923359198459313	12254	1.862657091561939	1.0	2.066191299313446	118300	1.6434234995773458	1.0	1.8263194350926244
IndG_bin_052_k141_140825_fragment_5	IndG_bin_052_k141_140825	no	0.18344100560172452	0.005414057300452849	1.0016722883041307	0.030092551913519117	17571	18.02492743725457	17	5.1598416596183	242589	17.99483488534105	18	5.929905378381485
IndG_bin_053_k141_58368_fragment_2	IndG_bin_053_k141_58368	yes	7.438479605434905e-72	1.5034633823936514	2.784664619588825	5.621990663135033	53098	8.772157143395232	8.0	4.6333230910129295	77787	3.150166480260198	3	2.5491060899290208
IndG_bin_058_k141_54591_fragment_1	IndG_bin_058_k141_54591	no	0.0011811923982628114	0.36563720999081334	1.0473401495505266	76.20255433470061	7974	1685.883872585904	1681.0	193.6626271448417	76647	1609.6813182512035	1614	222.18118461530867
IndG_bin_059_k141_1144_fragment_1	IndG_bin_059_k141_1144	no	1.8145738333694387e-52	1.1533579166508918	1.4404810075335115	9.772547688864357	42059	31.958629544211703	31	9.325964199007267	131598	22.186081855347346	22.0	7.524236962572027
IndG_bin_009_k141_73662_fragment_1	IndG_bin_009_k141_73662	no	nan	0.29705142265268913	0.04225656543823625	0.04225656543823625	37012	0.04225656543823625	0.0	0.2011766427792225	15167	0	0	0.0
IndG_bin_030_k141_45199_fragment_1	IndG_bin_030_k141_45199	no	2.144396945467614e-05	0	0.6324924471659247	-0.15035186964089126	30963	0.25876045602816267	0	0.6170502087268618	21224	0.4091123256690539	0.0	0.7575866944419725
IndG_bin_043_k141_204728_fragment_1	IndG_bin_043_k141_204728	no	nan	0	0	0	46443	0	0	0.0	154083	0	0	0.0
IndG_bin_032_k141_27498_fragment_2	IndG_bin_032_k141_27498	no	0.06559863304308948	0.09944113789706235	1.1111033769002825	0.17753241537192332	12001	1.7754353803849678	1	1.7848388897913048	100809	1.5979029650130445	1	1.7857640451111003
IndG_bin_054_k141_41015_fragment_1	IndG_bin_054_k141_41015	no	nan	0	0	0	55603	0	0	0.0	91096	0	0.0	0.0
IndG_bin_020_k141_63288_fragment_1	IndG_bin_020_k141_63288	no	nan	0	0.0	-0.002705396554179126	13784	0	0.0	0.0	84276	0.002705396554179126	0.0	0.051943328722956206
IndG_bin_001_k141_46388_fragment_2	IndG_bin_001_k141_46388	no	6.5969599122374776e-15	0	0.47455112068884897	-0.6175564275826304	15181	0.5577366444898229	0	0.935560249076009	23629	1.1752930720724533	1	1.3067640585434803
IndG_bin_018_k141_131679_fragment_1	IndG_bin_018_k141_131679	no	nan	0	0	0	32063	0	0	0.0	259520	0	0.0	0.0
IndG_bin_050_k141_162664_fragment_1	IndG_bin_050_k141_162664	no	0.028043519234099052	0.1545306530117764	1.1495282793894865	0.3111013355006653	64815	2.391653166705238	2	2.0159548304791515	28342	2.0805518312045725	2.0	2.010444308875794
IndG_bin_049_k141_114204_fragment_1	IndG_bin_049_k141_114204	no	nan	0	0	0	8083	0	0	0.0	7388	0	0.0	0.0
IndG_bin_012_k141_99469_fragment_1	IndG_bin_012_k141_99469	no	0.2771769554630179	0	0.9556641375119038	-0.06384884049269801	12220	1.3762684124386253	1.0	1.5621955230530815	45372	1.4401172529313233	1.0	1.6824986127733967
IndG_bin_040_k141_106557_fragment_1	IndG_bin_040_k141_106557	yes	6.94339152146292e-143	2.4654413444049044	2.9525741935109906	16.453760504588423	41443	24.880462321743117	24	8.140171142843615	31863	8.426701817154694	8	4.776580667204798
IndG_bin_032_k141_113783_fragment_1	IndG_bin_032_k141_113783	no	0.0774163927705708	0.0926415210471033	1.1123910785666529	0.14885261005617578	17882	1.4732692092607091	1.0	1.685788751164328	28411	1.3244165992045334	1	1.5236358195793038
IndG_bin_037_k141_136801_fragment_1	IndG_bin_037_k141_136801	no	nan	0	0.0	-0.07696094519199212	13198	0	0.0	0.0	6094	0.07696094519199212	0.0	0.2665513403702343
IndG_bin_058_k141_72453_fragment_2	IndG_bin_058_k141_72453	no	3.7712558139890255e-10	0.6690750730381152	1.117483132564679	163.65651886623118	7104	1556.6779279279278	1512.0	269.78898556769815	74688	1393.0214090616967	1392.0	216.50249139985385
IndG_bin_049_k141_27214_fragment_1	IndG_bin_049_k141_27214	no	nan	0	0	0	10198	0	0.0	0.0	14273	0	0	0.0
IndG_bin_014_k141_136856_fragment_1	IndG_bin_014_k141_136856	no	0.14859090578034637	0.25002049102470075	1.3720619478678153	0.3084174268381986	17225	1.1373584905660377	0	1.4157524355815636	4174	0.828941063727839	0.0	1.0193272379824359
IndG_bin_041_k141_35984_fragment_2	IndG_bin_041_k141_35984	no	0.3556564999961115	0.11150699463383112	1.0773273081952723	0.38020216046336586	34314	5.296992481203008	5.0	3.3613454687611033	70088	4.916790320739642	4.0	3.457321019393163
IndG_bin_009_k141_197808_fragment_1	IndG_bin_009_k141_197808	no	1.8412902034111806e-11	0.4796757382220791	8.619214157052456	0.20097763182775297	33551	0.22735536943757265	0	0.570453142804059	47578	0.026377737609819665	0.0	0.16025758130601006
IndG_bin_053_k141_5453_fragment_1	IndG_bin_053_k141_5453	no	0.062007512310941426	0	0.9436987057078768	-0.1618135595330905	15166	2.71225108795991	2.0	2.097967611939922	39290	2.8740646474930007	2.0	2.220590166972167
