prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndA_bin_034_k141_145765_fragment_1	IndA_bin_034_k141_145765	no	0.01079560361875059	0	0.876884516606444	-0.43357134895165617	39345	3.0880925149320118	3	2.569275398073933	20218	3.521663863883668	3.0	2.6959949083150234
IndA_bin_014_k141_162431_fragment_2	IndA_bin_014_k141_162431	no	0.018230928661800646	0.2298593775884989	1.1796541221705148	0.8153669211530286	18570	5.353904146472805	5.0	3.913024890945049	103666	4.538537225319777	4.0	3.1391229558420517
IndA_bin_039_k141_33299_fragment_1	IndA_bin_039_k141_33299	no	0.17113431316411343	0	0.8153587431210876	-0.29872500037207095	18462	1.3191420214494638	1.0	1.5978903676676925	29283	1.6178670218215347	1	2.4867103362405896
IndA_bin_013_k141_39017_fragment_1	IndA_bin_013_k141_39017	no	1.7617351787758575e-10	0	0.871733137705997	-2.961813836473034	6702	20.129215159653835	20.0	7.71109530792444	95530	23.09102899612687	22.0	7.903238806906718
IndA_bin_039_k141_437_fragment_1	IndA_bin_039_k141_437	no	2.6159248025989434e-05	0	0.3057489732828628	-13.806405572020104	44551	6.080357343269512	6	3.482856267852029	5749	19.886762915289616	4	45.066276259034055
IndA_bin_015_k141_58277_fragment_1	IndA_bin_015_k141_58277	no	0.3444590497956689	0.12281637107456772	1.081442325686682	0.3580918077205446	7146	4.754967814161769	4.0	2.9199238043922615	31050	4.396876006441224	4.0	2.9114067036285003
IndA_bin_009_k141_144761_fragment_1	IndA_bin_009_k141_144761	no	0.020762172954051927	0	0.7785714219386962	-0.19769868566704962	9063	0.6951340615690169	0	1.1783495022019448	39527	0.8928327472360665	0	1.3184651837094714
IndA_bin_039_k141_125817_fragment_1	IndA_bin_039_k141_125817	no	0.050430670489134605	0.13271556578815838	1.0627829768010133	0.46023610713112806	6277	7.790823641867134	7	3.3869418816088883	10076	7.330587534736006	7.0	3.546889916753504
IndA_bin_008_k141_75317_fragment_1	IndA_bin_008_k141_75317	no	0.7498654162262772	0	0.9600737842950822	-0.010368270844534372	21246	0.24931751859173493	0.0	0.6630611134719147	56268	0.2596857894362693	0.0	0.644269299593688
IndA_bin_011_k141_50892_fragment_1	IndA_bin_011_k141_50892	no	nan	0.47893908992979745	1.4208413739868777	1.4208413739868777	12955	1.4208413739868777	0	4.195466988020539	8710	0	0.0	0.0
IndA_bin_030_k141_44994_fragment_1	IndA_bin_030_k141_44994	no	0.03333821814055742	0	0.8183350255197791	-0.40474219523422184	12060	1.823217247097844	2.0	1.8606192257891236	39450	2.227959442332066	2.0	2.135685818077336
IndA_bin_049_k141_76301_fragment_5	IndA_bin_049_k141_76301	no	0.015654248606306598	0.25840986049146236	1.117696128976967	1.28950988180973	63477	12.24577405989571	12	5.078808437932556	271105	10.95626417808598	10	4.899934275990061
IndA_bin_052_k141_39484_fragment_2	IndA_bin_052_k141_39484	no	0.00746697573323163	0	0.9122277275770349	-3.2231851918628323	10945	33.498949291914116	33	9.143492626561992	311532	36.72213448377695	35.0	11.97567021718454
IndA_bin_030_k141_79008_fragment_1	IndA_bin_030_k141_79008	no	0.0001699100159112274	0.2746280219583605	1.807356063306732	0.1993510764807466	7184	0.4462694877505568	0.0	0.8005340711967448	5111	0.2469184112698102	0	0.642644512668486
IndA_bin_011_k141_111653_fragment_1	IndA_bin_011_k141_111653	no	1.0	0.14005429638942093	5.061299852289512	0.014410289245261427	12863	0.017958485578791882	0	0.1328056834014187	71022	0.0035481963335304554	0.0	0.05946138594803629
