prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndA_bin_011_k141_108805_fragment_1	IndA_bin_011_k141_108805	no	2.1922214832320566e-18	0.7398157601440732	1.3062703327496634	4.368702923507891	8156	18.632908288376655	18.0	6.725346033189923	3467	14.264205364868763	14	4.95082534883569
IndA_bin_049_k141_76301_fragment_5	IndA_bin_049_k141_76301	no	6.178608252146937e-12	0.3633595712794978	1.1176065869002725	2.446644101684061	63486	23.250275651324703	23.0	6.838176507920143	271179	20.80363154964064	20	6.626960206718709
IndA_bin_052_k141_39484_fragment_2	IndA_bin_052_k141_39484	no	0.145446478306707	0	0.5839611104361574	-0.44308799915173147	10945	0.6219278209227957	0	0.9688843909318898	309417	1.0650158200745272	0	1.5307614840107904
IndA_bin_014_k141_42878_fragment_1	IndA_bin_014_k141_42878	no	0.013459821169084184	0.015074180766455952	1.0055930670849282	0.09799309409213564	46340	17.618450582649977	17.0	6.271538901512246	101161	17.52045748855784	17	6.722100428871515
IndA_bin_029_k141_6011_fragment_1	IndA_bin_029_k141_6011	no	3.736005480352658e-20	0	0.28737322285610795	-0.6716112362810862	5904	0.2708333333333333	0.0	0.6168256735661932	19529	0.9424445696144196	0	1.309204402046489
IndA_bin_009_k141_144761_fragment_1	IndA_bin_009_k141_144761	no	9.618141497014262e-96	0	0.19832673458300973	-12.089839126287272	9028	2.9909171466548514	3.0	2.2397868397749052	39774	15.080756272942123	15.0	8.584209244343523
IndA_bin_045_k141_657_fragment_1	IndA_bin_045_k141_657	no	3.720996314298948e-147	0	0.03688968160515108	-21.232381828398154	11813	0.8132565817319902	0	1.3395076457764359	56860	22.045638410130145	22.0	9.830293365779454
IndA_bin_030_k141_44994_fragment_1	IndA_bin_030_k141_44994	no	2.3182353043674876e-06	0	0.8706999431532774	-0.8577047721100834	11995	5.775739891621509	5	3.7368494369226246	39522	6.633444663731592	6.0	3.8535430587318413
IndA_bin_040_k141_127077_fragment_1	IndA_bin_040_k141_127077	no	1.4834654327669597e-42	0	0.6434185095305197	-7.970208222148136	31635	14.381507823613086	14	5.803963231385572	13636	22.351716045761222	21.0	8.951669808542329
IndA_bin_011_k141_116266_fragment_1	IndA_bin_011_k141_116266	no	0.05299438510644664	0	0.9619089238136262	-0.18091192059368133	6886	4.568544873656695	4.0	2.8163632977785262	5983	4.749456794250376	4	3.0979613807437882
IndA_bin_056_k141_70591_fragment_1	IndA_bin_056_k141_70591	no	1.4615980567567537e-08	0	0.0016829187169655143	-0.7245131092863485	41757	0.0012213521086284933	0	0.0349269182962107	15011	0.725734461394977	0	1.8594134307087298
IndA_bin_048_k141_39343_fragment_2	IndA_bin_048_k141_39343	no	2.949004164025508e-09	0.4413376541021716	1.2367796491634224	1.3092876287862083	7403	6.838849115223558	7	2.718404926377465	27502	5.52956148643735	5.0	3.195640521330639
IndA_bin_008_k141_140970_fragment_1	IndA_bin_008_k141_140970	no	2.7963247647581664e-60	0	0.34985187537196716	-1.99995440853043	5407	1.0761975217310893	0	1.9244232513561348	48180	3.0761519302615192	3.0	2.4778710884607182
IndA_bin_010_k141_142468_fragment_1	IndA_bin_010_k141_142468	yes	4.874986190053785e-23	0.8043401268253478	1.661724503124527	4.324512084190393	11884	10.85972736452373	10.0	6.579808440556662	84239	6.535215280333337	6	3.810383302949086
IndA_bin_034_k141_145765_fragment_1	IndA_bin_034_k141_145765	no	2.340807196956567e-08	0.3800067395132058	1.2999967210801742	1.2520046096700526	39356	5.425398922654741	5.0	3.5226258210761285	20116	4.173394312984689	4.0	3.049767012175078
IndA_bin_005_k141_89580_fragment_2	IndA_bin_005_k141_89580	no	7.329887393319234e-64	1.2470372183501344	1.5397813404394658	16.166753363872335	83000	46.11731325301205	44.0	15.77837763968267	134223	29.950559889139715	29	9.337031839693603
IndA_bin_059_k141_42815_fragment_1	IndA_bin_059_k141_42815	no	3.896662589956241e-127	0	0.023816727786841553	-5.099184086193433	22627	0.12440889203164361	0	0.5065115190156678	43123	5.223592978225077	4	4.643498937507603
IndA_bin_039_k141_38552_fragment_1	IndA_bin_039_k141_38552	no	6.493133373694026e-20	0.4949610859017005	1.3365951311975641	2.1816464613588247	8369	8.6631616680607	8	4.397676858545031	16473	6.481515206701876	6	4.417726537194586
IndA_bin_037_k141_29170_fragment_1	IndA_bin_037_k141_29170	no	nan	0	0	0	33618	0	0.0	0.0	43956	0	0.0	0.0
IndA_bin_034_k141_64962_fragment_1	IndA_bin_034_k141_64962	no	0.00034810932670616455	0.19186805554319739	1.1544896857370373	0.5432008653310363	6931	4.059298802481605	4	2.8441131371854955	10374	3.5160979371505685	3.0	2.81806042114281
IndA_bin_013_k141_14785_fragment_1	IndA_bin_013_k141_14785	no	0.06698037761719536	0	0.9547979387401072	-0.23970780162812844	35581	5.063320311402153	4	3.3423052640825563	83022	5.303028113030281	5.0	3.5285871251193095
IndA_bin_041_k141_21397_fragment_4	IndA_bin_041_k141_21397	yes	6.2662873207055556e-24	0.7788292284440107	1.709077034784279	2.531471193811814	11569	6.10156452588815	5	3.669922580904691	74251	3.5700933320763357	3	2.7679015115825547
IndA_bin_035_k141_33927_fragment_3	IndA_bin_035_k141_33927	no	1.098622963370038e-59	1.2423591398421159	1.214750679805493	67.34307383105761	25358	380.93031784841077	386.0	48.92733761525728	85748	313.58724401735316	316.0	59.0140121018244
IndA_bin_030_k141_79008_fragment_1	IndA_bin_030_k141_79008	no	3.485361427404776e-16	0.5991058684064048	1.361469534883052	2.2195850132970234	7191	8.360033375052149	8	4.419719271760017	5219	6.1404483617551255	6	2.8138235176685154
IndA_bin_014_k141_162431_fragment_2	IndA_bin_014_k141_162431	no	0.7318736876699569	0	0.9594776358496039	-0.7686174300293196	18567	18.199116712446813	18	6.9285642028385634	103484	18.967734142476132	18.0	6.966415147170204
IndA_bin_004_k141_133984_fragment_1	IndA_bin_004_k141_133984	no	3.59852363713967e-12	0.5210135781707678	1.382946519662794	1.7695660287141077	8789	6.390488110137672	6	3.8234514122242294	22254	4.620922081423564	4.0	2.907261286436115
IndA_bin_049_k141_6823_fragment_2	IndA_bin_049_k141_6823	no	0.0028687452728914315	0.06141467938032804	1.0200488013692524	0.4425778632400075	8690	22.517606444188722	22.0	7.509121366441076	174067	22.075028580948715	22	6.890361683773827
IndA_bin_039_k141_33299_fragment_1	IndA_bin_039_k141_33299	no	1.5508963846667184e-05	0.19457189705655942	1.080316495238328	1.2163901337600667	18453	16.36135045792012	16	5.933863563012341	29615	15.144960324160055	14	6.5539943400103
IndA_bin_039_k141_153027_fragment_1	IndA_bin_039_k141_153027	no	3.155169406368452e-17	0	0.7919277537784963	-4.524670182260834	6448	17.22099875930521	17.0	5.693751957115194	24763	21.745668941566045	21	7.641702374225072
IndA_bin_035_k141_9325_fragment_1	IndA_bin_035_k141_9325	no	0.7253678157680525	0.05828586394127939	1.011418008821117	4.569652868960077	40754	404.78416842518527	404.0	87.9801776350749	92921	400.2145155562252	404	67.47465947557968
IndA_bin_015_k141_58277_fragment_1	IndA_bin_015_k141_58277	no	4.120257619026037e-12	0	0.35741694803237684	-0.7043108493419177	7104	0.3917511261261261	0.0	0.8849609801362136	30980	1.0960619754680438	0.0	1.597798199759921
IndA_bin_010_k141_148180_fragment_2	IndA_bin_010_k141_148180	no	3.2925155798844733e-16	0.5855938059384975	1.398911962529933	2.408061508836399	6403	8.44463532719038	8	4.524450621288181	126730	6.036573818353981	6.0	3.6536607934985885
IndA_bin_039_k141_160915_fragment_1	IndA_bin_039_k141_160915	no	0.00028609651709718984	0.43478555723985063	1.3495304619735136	1.5231797678159609	9090	5.880968096809681	5.0	3.930007158224736	45703	4.3577883289937205	4	3.016806472259353
IndA_bin_011_k141_88809_fragment_1	IndA_bin_011_k141_88809	no	2.6280595093119702e-05	0.22473734827006642	1.0841645236402062	1.2769332354006835	28166	16.448803521976853	16.0	5.791868154453787	13260	15.17187028657617	15.0	5.56974379820042
IndA_bin_013_k141_144158_fragment_1	IndA_bin_013_k141_144158	no	0.25649721728661995	0.0006215941132561664	1.000388756125558	0.0019421830532539985	17995	4.997832731314254	5	2.962990150172076	19954	4.995890548261	4.0	3.2780994647944137
IndA_bin_030_k141_109789_fragment_1	IndA_bin_030_k141_109789	no	7.319293327350159e-06	0	0.7968133030483169	-1.2105490912721395	15554	4.747267583901247	4.0	2.9741109386743987	33307	5.957816675173387	6	3.4209981906348954
IndA_bin_008_k141_75317_fragment_1	IndA_bin_008_k141_75317	no	1.6844082027429013e-59	0	0.20735881685901286	-2.101240757870553	21139	0.5496948767680591	0	1.0257943374311431	57127	2.6509356346386124	2	2.386110846324449
IndA_bin_011_k141_85427_fragment_1	IndA_bin_011_k141_85427	no	2.0394010112460512e-13	0.4814253595794897	1.182515316543278	3.1365676182647846	9882	20.321797207043108	20.0	6.687273892272735	25023	17.185229588778324	17	6.3383928749259475
IndA_bin_031_k141_152_fragment_1	IndA_bin_031_k141_152	no	5.6679619395895086e-05	0.24355396281718908	1.078731483008398	1.6534338203359837	16491	22.654356921957433	22	6.491557396502752	124580	21.00092310162145	21.0	7.073521048276825
IndA_bin_013_k141_113174_fragment_2	IndA_bin_013_k141_113174	no	0.19007730291243857	0.1854416209725005	1.1233135506533112	0.6831029235896358	10316	6.222663823187282	6.0	3.9165500314839212	85994	5.539560899597646	5.0	3.4350053462124
