prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndC_bin_044_k141_409928_fragment_1	IndC_bin_044_k141_409928	no	1.2347863770795146e-43	0.9875879035130892	1.263030395535602	8.230709215699225	43009	39.522565044525564	39	8.834551562320431	25331	31.29185582882634	31	7.801726022643445
IndC_bin_060_k141_279783_fragment_1	IndC_bin_060_k141_279783	no	1.882994671754288e-21	0.7862090822663436	1.3051172582112252	5.59348325113849	73995	23.92572471112913	23	8.102725357291712	29918	18.33224145999064	18.0	5.964731050818376
IndC_bin_049_k141_33902_fragment_5	IndC_bin_049_k141_33902	no	1.137369032440647e-09	0.46602112296060594	1.428376297277935	1.263353471949595	27362	4.21252101454572	4.0	3.1530944624561004	385305	2.949167542596125	3	2.1809044155692585
IndC_bin_110_k141_400326_fragment_1	IndC_bin_110_k141_400326	no	3.056050099522289e-13	0.47006445498574484	1.9378039249342822	0.6634766433984959	14743	1.370955707793529	1	1.6829937606874545	6926	0.7074790643950332	0.0	1.0732959853296826
IndC_bin_081_k141_329932_fragment_4	IndC_bin_081_k141_329932	no	1.2705353007648592e-13	0.4411741044975989	1.112447662084844	3.75129228117342	9800	37.11163265306122	37.0	8.166672994463845	396625	33.3603403718878	33	8.826472239350508
IndC_bin_022_k141_298706_fragment_1	IndC_bin_022_k141_298706	no	3.3666356091010825e-134	0	0.2523564698668099	-17.13642640265956	8168	5.784157688540646	5.0	3.004556965216331	7807	22.920584091200205	21	10.635849118138877
IndC_bin_004_k141_283486_fragment_2	IndC_bin_004_k141_283486	no	0.8507130134216343	0	0.9194704705942509	-8.762146018638802	10770	100.04447539461466	109.0	37.13841078956103	56423	108.80662141325347	108	19.934260220406923
IndC_bin_105_k141_332605_fragment_1	IndC_bin_105_k141_332605	no	0.0012633117501730322	0	0.8784193011876721	-0.7903632460276526	12502	5.710366341385378	5.0	3.2036975243531205	47287	6.500729587413031	6	3.7676952825891554
IndC_bin_116_k141_350518_fragment_1	IndC_bin_116_k141_350518	yes	3.9571711740764724e-27	0.7640342594053386	2.0194115331327196	1.4399057218251814	11158	2.8523929019537553	3.0	2.193758024060364	39977	1.4124871801285739	1	1.5135807596628628
IndC_bin_117_k141_396127_fragment_1	IndC_bin_117_k141_396127	no	2.525141715833646e-32	0	0.7481958116288131	-5.996677951488021	45993	17.81816798208423	17	6.99985143040248	58319	23.81484593357225	23	7.797191708486159
IndC_bin_114_k141_263249_fragment_4	IndC_bin_114_k141_263249	no	0.12435693980126582	0.03832151443616101	1.016105066520375	0.48424308408829475	39247	30.551991234998855	30	9.644535405514494	112623	30.06774815091056	27	15.044478071671723
IndC_bin_114_k141_263249_fragment_5	IndC_bin_114_k141_263249	no	2.2010348098179894e-28	0	0.6371940484321393	-10.90875797939389	10378	19.15899017151667	18.0	7.478108271902614	112623	30.06774815091056	27	15.044478071671723
IndC_bin_093_k141_379360_fragment_2	IndC_bin_093_k141_379360	no	0.40690435567787225	0.026737978907554024	1.018053885824922	0.06696633573331301	12293	3.7762141055885463	4	2.3436006054692666	64794	3.7092477698552333	3.0	2.6557440936474865
IndC_bin_128_k141_329461_fragment_1	IndC_bin_128_k141_329461	no	0.0002146509600866231	0.18853534421141652	1.1105084656357944	0.6886784767565839	48442	6.9205854423847075	6.0	3.6678858260468497	184104	6.231906965628124	6.0	3.637615089332808
IndC_bin_107_k141_345062_fragment_1	IndC_bin_107_k141_345062	no	1.1099584860823127e-05	0	0.8064915627146579	-0.45074376308462494	23884	1.878579802378161	2.0	1.7334388295314507	35081	2.329323565462786	2	1.7406561500242133
IndC_bin_066_k141_420623_fragment_1	IndC_bin_066_k141_420623	no	0.4182162824972406	0	0.9912281561767322	-0.12782249038624194	27148	14.444084278768234	14.0	6.268480600728151	8066	14.571906769154475	14.0	5.454276993049711
IndC_bin_123_k141_76285_fragment_1	IndC_bin_123_k141_76285	no	0.07603641260573452	0.17431187749138138	1.0998437586232832	0.580612245471877	27515	6.3958204615664185	6	3.4574649801990627	56864	5.8152082160945415	5.0	3.199293970787819
IndC_bin_098_k141_222048_fragment_1	IndC_bin_098_k141_222048	no	0.5379838460190898	0.0627251994796146	1.0430299052578602	0.14839768322662383	6086	3.5971081169898125	3.0	2.4118343224929735	10236	3.4487104337631886	3.0	2.318930252539563
IndC_bin_074_k141_407510_fragment_1	IndC_bin_074_k141_407510	no	0.004851215237450571	0.2448424968487537	1.1973417642818776	0.5201419216187237	31902	3.1558836436587048	3.0	2.3300972122217027	35667	2.635741722039981	2	1.8965089986037476
IndC_bin_114_k141_300625_fragment_1	IndC_bin_114_k141_300625	no	1.6481997284263287e-07	0	0.8118755228299814	-3.8132390683671566	8948	16.456526598122487	16.0	5.429101330723886	60256	20.269765666489644	18.0	9.295076077394999
IndC_bin_089_k141_226591_fragment_1	IndC_bin_089_k141_226591	no	7.97868829215635e-11	0.3852611329035159	1.128447183045008	3.4602008139732447	39676	30.398906139731828	29.0	9.862146880090204	52631	26.938705325758583	26	8.004416726086342
IndC_bin_085_k141_323452_fragment_2	IndC_bin_085_k141_323452	no	2.022490170274819e-06	0	0.8718767900558666	-0.45491283824535333	5111	3.0956759929563686	2	2.4536491630132145	15794	3.550588831201722	3.0	2.0682963158333725
IndC_bin_045_k141_59495_fragment_1	IndC_bin_045_k141_59495	no	5.504622637110456e-77	0	0.5736614109244789	-9.35753240811737	36470	12.591061146147519	12.0	4.679503299419515	175620	21.94859355426489	21.0	8.532754975599026
IndC_bin_082_k141_159123_fragment_2	IndC_bin_082_k141_159123	no	4.03690242729869e-61	1.336347574758593	1.400433610242448	107.90468504613739	8050	377.3742857142857	411.0	99.22176444003588	70643	269.4696006681483	266	56.52314338438293
IndC_bin_025_k141_384701_fragment_1	IndC_bin_025_k141_384701	no	0.0407310541927126	0.23226072454060667	1.1398120369300044	0.6057239685506906	42160	4.938140417457306	5.0	2.698302013003651	43626	4.332416448906615	4.0	2.5143498611472404
IndC_bin_017_k141_161157_fragment_2	IndC_bin_017_k141_161157	no	0.1654261786022407	0	0.9225588287130968	-0.5015850122283529	9023	5.975396209686357	6	4.049167695820889	67206	6.47698122191471	6.0	3.9616378757887554
