prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndD_bin_081_k141_136585_fragment_1	IndD_bin_081_k141_136585	no	nan	0	0	0	19817	0	0	0.0	161326	0	0.0	0.0
IndD_bin_165_k141_109920_fragment_2	IndD_bin_165_k141_109920	no	0.02292579426712056	0	0.9245705717622514	-0.7062840425652155	10590	8.657223796033994	9.0	3.221975175641347	95489	9.36350783859921	9	3.9580566308220915
IndD_bin_139_k141_636862_fragment_1	IndD_bin_139_k141_636862	no	nan	0.6585460641318751	0.3174071128280877	0.3174071128280877	17602	0.3174071128280877	0.0	0.6816249738686153	55628	0	0.0	0.0
IndD_bin_146_k141_631374_fragment_2	IndD_bin_146_k141_631374	no	0.461479573888533	0.11759882073126306	1.1222271009137457	0.1879533479374813	36809	1.7256920861745768	1	1.7064457192904867	71836	1.5377387382370955	1.0	1.4821960979998565
IndD_bin_072_k141_111115_fragment_2	IndD_bin_072_k141_111115	no	nan	0	0	0	12089	0	0	0.0	81160	0	0.0	0.0
IndD_bin_143_k141_581320_fragment_1	IndD_bin_143_k141_581320	no	0.00036196149460302265	0.2932460210908554	3.1188230213777812	0.10497606015360135	19732	0.1545205757145753	0.0	0.4573917082025697	29529	0.04954451556097396	0	0.2170056480635059
IndD_bin_041_k141_125007_fragment_1	IndD_bin_041_k141_125007	no	0.08642130923005825	0.1948451096822573	1.0974566188963994	0.5932846399617508	35065	6.680963924140881	6	3.134559043738271	22799	6.0876792841791305	6	2.952527641104394
IndD_bin_044_k141_572679_fragment_1	IndD_bin_044_k141_572679	no	0.0004382026414187979	0.3288356244486239	1.1182971924715306	1.3400431338185008	9904	12.66781098546042	13.0	3.9998371437887	16231	11.32776785164192	11	4.149028162190629
IndD_bin_063_k141_258420_fragment_1	IndD_bin_063_k141_258420	no	2.360196833887596e-06	0	0.7157749162785583	-0.038810525307357485	9505	0.09773803261441347	0	0.709498549009089	43999	0.13654855792177095	0	0.42842161036865795
IndD_bin_054_k141_23882_fragment_2	IndD_bin_054_k141_23882	no	nan	0	0	0	47095	0	0	0.0	44873	0	0	0.0
IndD_bin_157_k141_427041_fragment_1	IndD_bin_157_k141_427041	no	0.029438595237194314	0	0.4541703958704568	-0.05610501731842445	26926	0.04668350293396717	0.0	0.24349046733094099	14739	0.10278852025239162	0	0.30369276885872465
IndD_bin_132_k141_234144_fragment_1	IndD_bin_132_k141_234144	no	0.01209111650001697	0	0.4229976260616503	-0.0779201467744981	32894	0.057122879552501976	0.0	0.2940272340952681	11737	0.13504302632700008	0	0.43560799905472997
IndD_bin_092_k141_207212_fragment_1	IndD_bin_092_k141_207212	no	0.21456504258096423	0	0.9967932125722319	-0.0010519723654647262	4364	0.326993583868011	0.0	0.786136488733512	4917	0.3280455562334757	0	0.5989994569525888
IndD_bin_108_k141_369147_fragment_1	IndD_bin_108_k141_369147	no	nan	0	0	0	15374	0	0.0	0.0	24856	0	0.0	0.0
IndD_bin_037_k141_518779_fragment_1	IndD_bin_037_k141_518779	no	nan	0	0	0	61193	0	0	0.0	110902	0	0.0	0.0
IndD_bin_096_k141_619213_fragment_2	IndD_bin_096_k141_619213	no	5.370761282899641e-60	1.0700119179041578	1.2455313164272335	16.298427006677386	31590	82.67866413421969	82.0	14.685698164901797	118839	66.3802371275423	65	15.759385427707395
IndD_bin_066_k141_413749_fragment_1	IndD_bin_066_k141_413749	no	2.5234452298146072e-29	0	0.8044254655681925	-8.70161526991376	15868	35.7909629442904	36.0	8.114877690844612	39411	44.49257821420416	43	12.092836966157689
IndD_bin_111_k141_2382_fragment_1	IndD_bin_111_k141_2382	no	0.4361501825530619	0.22734945349608512	1.2554279697048356	0.3103711483974074	8499	1.5254735851276622	1	1.4759081582538802	34021	1.2151024367302548	1	1.2446225350649627
IndD_bin_080_k141_630345_fragment_1	IndD_bin_080_k141_630345	no	nan	0	0.0	-0.004189647857445905	35687	0	0	0.0	56568	0.004189647857445905	0.0	0.064592325110644
IndD_bin_104_k141_64242_fragment_1	IndD_bin_104_k141_64242	no	0.6564180598118081	0	0.9112564946698916	-0.005694146420497391	16470	0.058469945355191254	0.0	0.23463706775066434	15211	0.06416409177568864	0	0.24505307378107863
IndD_bin_062_k141_520448_fragment_1	IndD_bin_062_k141_520448	no	0.02327573468779597	0	0.9765674058562661	-0.5287717909332947	18790	22.036881319850984	22.0	5.652776261608119	58474	22.56565311078428	22.0	6.513202694750507
IndD_bin_056_k141_220585_fragment_1	IndD_bin_056_k141_220585	no	2.1835629165042077e-07	0.4530728219402054	1.4554269804594637	0.8316304573727527	34666	2.657676109155945	2.0	2.0051760684667603	77894	1.8260456517831924	2.0	1.6485257818527048
IndD_bin_175_k141_343238_fragment_1	IndD_bin_175_k141_343238	no	5.409130944590747e-05	0.29605369880036664	1.1336214893699954	1.0686558588747257	7090	9.066290550070521	8.0	3.8313811310473023	7610	7.997634691195795	8.0	3.373416548069168
IndD_bin_077_k141_347127_fragment_2	IndD_bin_077_k141_347127	no	0.4270541537873847	0	0.8845601867939863	-0.27359081878452685	31547	2.0963958538054333	2	1.797046156262502	56275	2.36998667258996	2	2.091721249086254
IndD_bin_148_k141_512776_fragment_2	IndD_bin_148_k141_512776	no	1.224395619416244e-08	0.5312925779420863	1.222695754598481	2.5593596393409346	18658	14.051988423196484	13.0	5.156049973396397	94150	11.49262878385555	11.0	4.452706828267878
IndD_bin_060_k141_368963_fragment_2	IndD_bin_060_k141_368963	no	nan	0	0.0	-7.580543272267846e-05	46001	0	0	0.0	118725	7.580543272267846e-05	0	0.008706338191914166
IndD_bin_131_k141_277951_fragment_3	IndD_bin_131_k141_277951	no	0.8001088788248614	0.09054667458337122	1.2328689623081415	0.05468325737934121	52275	0.289507412721186	0	0.6553174216617794	114277	0.2348241553418448	0	0.5477280996907272
IndD_bin_131_k141_277951_fragment_5	IndD_bin_131_k141_277951	no	0.0031521385663888807	0.2618485492314475	1.7749814924059726	0.1819843743597948	11161	0.4168085297016396	0	0.8161127548681129	114277	0.2348241553418448	0	0.5477280996907272
IndD_bin_072_k141_169118_fragment_1	IndD_bin_072_k141_169118	no	nan	0	0	0	18005	0	0	0.0	20336	0	0.0	0.0
IndD_bin_025_k141_61581_fragment_1	IndD_bin_025_k141_61581	no	0.37449730240663004	0.08669776766350981	1.1034772965390005	0.10983130964787358	12328	1.1712362102530824	1.0	1.2960279772829744	44117	1.0614049006052089	1	1.236942445903141
IndD_bin_113_k141_536554_fragment_1	IndD_bin_113_k141_536554	no	2.3891732427589984e-15	0.5619701526643747	1.1227080138469894	10.230256900775103	30548	93.60098860809218	93.0	19.29467274096918	24600	83.37073170731708	82.0	17.044253058816977
IndD_bin_133_k141_522705_fragment_1	IndD_bin_133_k141_522705	no	1.068610379712961e-103	0	0.4174016703235535	-37.64849555689156	27917	26.97320629007415	27	7.78145746780707	15160	64.6217018469657	69.0	23.822600431484883
IndD_bin_062_k141_346527_fragment_1	IndD_bin_062_k141_346527	no	6.439457776344335e-15	0.47516942585797234	1.1525365202237934	3.1113763492783164	54914	23.50895946388899	23.0	6.346911543618053	18288	20.397583114610672	20.0	6.742959293725456
IndD_bin_159_k141_213592_fragment_1	IndD_bin_159_k141_213592	yes	6.363097117197496e-131	2.2447425064796427	1.9642878897345142	14.740386373807356	16905	30.02667849748595	29	7.7554576298023425	40298	15.286292123678594	15.0	5.108233829006202
IndD_bin_046_k141_240067_fragment_1	IndD_bin_046_k141_240067	no	1.3062221341866797e-07	0.43687180708820644	1.2540727970263656	1.3628426705688526	27371	6.7268276643162475	6	3.2508928564510833	59975	5.363984993747395	5	2.982424835297188
IndD_bin_118_k141_384801_fragment_1	IndD_bin_118_k141_384801	no	nan	0	0.0	-0.018838304552590265	9151	0	0	0.0	13377	0.018838304552590265	0	0.13595883446475698
IndD_bin_130_k141_441391_fragment_1	IndD_bin_130_k141_441391	no	0.03814167151558938	0	0.934594711689692	-0.07397394359512055	26142	1.057034656873996	1.0	1.3055741950104587	63950	1.1310086004691164	1.0	1.241048953210721
IndD_bin_045_k141_69105_fragment_1	IndD_bin_045_k141_69105	no	0.00010074116627346286	0	0.8063593529689439	-0.6675370143015287	6443	2.779760980909514	3	1.8313086930730267	21299	3.4472979952110427	3	2.332949102864589
IndD_bin_154_k141_397728_fragment_1	IndD_bin_154_k141_397728	no	nan	0.2828827856146503	0.03847533632286995	0.03847533632286995	11150	0.03847533632286995	0.0	0.19234942955769196	11346	0	0.0	0.0
IndD_bin_139_k141_586790_fragment_1	IndD_bin_139_k141_586790	no	1.2227802656377568e-21	0.7398309146248356	15.040075960243053	0.4128163559711478	5642	0.4422190712513293	0.0	0.7708185361062763	52002	0.02940271528018153	0.0	0.16893414224257441
IndD_bin_116_k141_568890_fragment_1	IndD_bin_116_k141_568890	no	0.0007696050158484864	0.5601738384391582	12.60050347482582	3.80363919212034	16552	4.1315248912518125	0.0	9.578263808937624	60332	0.32788569913147253	0.0	0.6840429484053994
IndD_bin_089_k141_186931_fragment_1	IndD_bin_089_k141_186931	no	0.00023070163210197535	0	0.7156680953620643	-0.29103444904884357	9478	0.7325385102342267	1.0	0.8514792399145513	5133	1.0235729592830702	1	1.2734279713101604
IndD_bin_062_k141_227151_fragment_1	IndD_bin_062_k141_227151	no	4.179586567559024e-47	0.9892958958185797	1.3800028370543973	6.696888923598642	56280	24.320149253731344	24.0	7.528085559382458	9269	17.6232603301327	17	5.914058883420679
IndD_bin_044_k141_293379_fragment_1	IndD_bin_044_k141_293379	no	1.6812570903227997e-09	0	0.867686453318762	-1.4859772254473285	11855	9.744749051033319	9	3.783222562402999	28653	11.230726276480647	11	4.12049621542885
IndD_bin_061_k141_120139_fragment_1	IndD_bin_061_k141_120139	no	0.009452410701097548	0	0.624428782071678	-5.45518139475749	16451	9.06984377849371	9	3.7659387677365492	50649	14.5250251732512	9	35.16761052803836
IndD_bin_096_k141_525234_fragment_2	IndD_bin_096_k141_525234	no	0.017667758546819026	0	0.9603923364202156	-2.642813287452242	11356	64.08198309263825	63.0	13.546939365017751	33150	66.7247963800905	66.0	14.96116859505809
IndD_bin_157_k141_166899_fragment_1	IndD_bin_157_k141_166899	no	nan	0	0.0	-0.4485753317720531	18888	0	0.0	0.0	10248	0.4485753317720531	0.0	1.4108593047268565
IndD_bin_149_k141_133750_fragment_1	IndD_bin_149_k141_133750	no	0.0012333153597884204	0	0.9414662101306113	-0.5815113449042872	6083	9.353115239191188	9	4.043245114175949	24383	9.934626584095476	10	4.422232418241784
IndD_bin_065_k141_296976_fragment_1	IndD_bin_065_k141_296976	no	0.0008266512222561938	0.5252918766689691	4.8935601899852585	39.640285683962055	8706	49.82127268550425	10.0	106.65310697263071	9078	10.18098700154219	10.0	3.814407065605657
IndD_bin_040_k141_167409_fragment_2	IndD_bin_040_k141_167409	no	0.46405738569750654	0.033542924868424126	1.0426647185534423	0.03536520061477011	29825	0.8642749371332774	1	1.058897657208369	72377	0.8289097365185073	0	1.0497357991290974
IndD_bin_100_k141_165736_fragment_2	IndD_bin_100_k141_165736	no	nan	0	0	0	14159	0	0	0.0	35678	0	0.0	0.0
IndD_bin_024_k141_189222_fragment_2	IndD_bin_024_k141_189222	no	nan	0	0.0	-0.005845782685348427	12619	0	0	0.0	43108	0.005845782685348427	0.0	0.07623479735905199
IndD_bin_089_k141_301486_fragment_4	IndD_bin_089_k141_301486	no	nan	0	0.0	-1.1274033163496817	3222	0	0.0	0.0	77133	1.1274033163496817	1	1.3291917108873932
IndD_bin_176_k141_282024_fragment_1	IndD_bin_176_k141_282024	no	7.44316943083051e-25	0.3070476579597293	1.290985709079239	2.901326386995283	9782	12.87200981394398	12.0	5.138225913084997	47891	9.970683426948696	9	12.335716714489111
IndD_bin_080_k141_625464_fragment_1	IndD_bin_080_k141_625464	no	nan	0	0	0	9145	0	0	0.0	55277	0	0	0.0
IndD_bin_037_k141_223560_fragment_3	IndD_bin_037_k141_223560	no	nan	0	0.0	-0.007237225568292209	56878	0	0.0	0.0	102940	0.007237225568292209	0.0	0.11123154310858903
