prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
bin_112_k141_272116_fragment_1	bin_112_k141_272116	no	0.10343622680816324	0	0.8832309686169265	-0.7369015847228857	9281	5.573860575369033	5	3.780673667613976	13055	6.310762160091919	6	3.7846123692788423
bin_015_k141_181965_fragment_1	bin_015_k141_181965	no	0.017245383992021378	0	0.8795413310315539	-0.4733115230541429	22806	3.455932649302815	3.0	2.8403798356423207	93434	3.9292441723569578	3.0	3.110447206021841
bin_058_k141_68478_fragment_1	bin_058_k141_68478	no	0.18107608179069032	0.07004005785004089	1.0422366860852086	0.28476704462166325	38530	7.026940046716844	6.0	4.243974209610624	50115	6.742173002095181	6	3.87939672989358
bin_043_k141_4758_fragment_1	bin_043_k141_4758	no	2.8111281898640584e-34	0.916170267201933	1.5721487737248045	5.440491677178391	26722	14.949367562308211	14.0	6.903203825559082	40672	9.50887588512982	9.0	4.782523722002846
bin_116_k141_49378_fragment_3	bin_116_k141_49378	no	nan	0	0	0	9698	0	0.0	0.0	198866	0	0.0	0.0
bin_090_k141_33801_fragment_1	bin_090_k141_33801	no	2.1189691394690206e-08	0.36780543712532165	1.1336499221104372	6.119674739666657	31491	51.908513543552125	48	17.12266972740544	15751	45.78883880388547	44	16.139498384962423
bin_035_k141_9419_fragment_2	bin_035_k141_9419	no	0.6106962990639893	0.14509384437600606	1.1409526580696465	0.41413441627444314	29718	3.3522444309845887	3.0	3.2479331480767977	93133	2.9381100147101455	2	2.396756320420738
bin_105_k141_249501_fragment_1	bin_105_k141_249501	no	0.08108272064633128	0.11190741607438279	1.1218235824048093	0.18989920837235252	5595	1.748704200178731	2	1.7255715247819305	23799	1.5588049918063784	1	1.6677995305609412
bin_102_k141_148019_fragment_2	bin_102_k141_148019	no	0.18563098396149671	0	0.9059483855439895	-0.42767596912524297	12043	4.119571535331728	4	2.7614540342156806	277094	4.547247504456971	4.0	3.1702123644847195
bin_041_k141_228526_fragment_1	bin_041_k141_228526	no	nan	0	0.0	-0.05172311525001483	6467	0	0	0.0	16859	0.05172311525001483	0	0.2939757221349554
bin_092_k141_1276_fragment_1	bin_092_k141_1276	yes	9.088135630535362e-156	3.602514367831061	3.8163872491735082	32.87107044354484	47713	44.54243078406304	44	11.701385249999166	80818	11.671360340518202	11.0	5.439655801284655
