prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
bin_112_k141_272116_fragment_1	bin_112_k141_272116	no	nan	0	0	0	9281	0	0	0.0	13081	0	0	0.0
bin_034_k141_381637_fragment_1	bin_034_k141_381637	no	0.004005939892551878	0.24833479710742917	1.4295603917983737	0.2494067562787533	6230	0.830016051364366	0.0	1.0786227489624742	4497	0.5806092950856127	0	0.9240544280356547
bin_092_k141_241733_fragment_1	bin_092_k141_241733	no	1.4137867987849085e-54	0	0.022347491745927216	-3.6825307300418	36768	0.08417645778938207	0.0	0.360810151739118	64164	3.7667071878311824	0.0	13.983888235480876
bin_026_k141_102095_fragment_1	bin_026_k141_102095	no	0.5363441867754235	0	0.9092386654034494	-0.14937676215947948	9417	1.4964426038016354	1	1.5133970839019095	10441	1.6458193659611149	1	1.6020891537739868
bin_076_k141_40963_fragment_1	bin_076_k141_40963	no	2.2500332777774404e-14	0.4872270521800163	1.4188771786927645	1.3437646156433507	45326	4.551780435070379	4.0	3.0433165180421495	20734	3.208015819427028	3.0	2.439504174798511
bin_085_k141_186533_fragment_1	bin_085_k141_186533	no	1.5940498672401208e-38	0	0.7508391499505894	-15.084111805088199	27892	45.455542807973615	43.0	16.301396792317664	80142	60.53965461306181	58.0	19.499282734184053
bin_041_k141_302939_fragment_1	bin_041_k141_302939	no	5.6278912731194895e-11	0.4521121411052304	14.915586934310996	0.3317133647655079	9557	0.35555090509574133	0	1.026329703642127	26345	0.023837540330233442	0	0.15254571540430215
bin_059_k141_290892_fragment_1	bin_059_k141_290892	no	1.1794129485266985e-14	0	0.9537528078029717	-2.475874232948968	28616	51.05979172490914	51.0	10.570430928173774	5173	53.53566595785811	58	19.845958742984028
bin_050_k141_223444_fragment_1	bin_050_k141_223444	no	3.423427429256536e-23	0	0.6736790417538523	-2.7214531592899887	6844	5.618351841028638	5.0	3.187297944615322	47077	8.339805000318627	8	4.022520138985312
bin_106_k141_302632_fragment_1	bin_106_k141_302632	no	0.06283317811629412	0	0.8553737144322174	-0.6224507208565151	21802	3.68140537565361	3.0	2.6313400307239827	18568	4.303856096510125	4.0	2.988295545241939
bin_092_k141_1276_fragment_1	bin_092_k141_1276	yes	2.986034218497667e-163	10.746800611653464	206.2739854441401	904.9380881180252	46836	909.3465283115552	913.0	108.73646974978475	80401	4.408440193529931	0	48.55369703152288
bin_105_k141_117902_fragment_2	bin_105_k141_117902	no	0.18396479204725152	0.17874354909299775	1.1105846642665265	0.6014174317524645	5533	6.039942165190674	6	3.323870501197321	28605	5.43852473343821	5	3.4050290288289635
bin_106_k141_72689_fragment_2	bin_106_k141_72689	no	3.0154878535545726e-21	0	0.6158315155900248	-1.7934708385938452	50679	2.8749778014562244	2	2.3964396819237392	38347	4.6684486400500695	4	3.272322749541328
bin_090_k141_190574_fragment_1	bin_090_k141_190574	no	0.003179153364777283	0.2134650710560895	1.3237253314207016	0.25243824336727283	12504	1.03222968650032	1.0	1.2815329712830932	59648	0.7797914431330472	0.0	1.074539801010093
bin_102_k141_148019_fragment_2	bin_102_k141_148019	no	0.018181479299237042	0	0.8495671449571116	-0.581556876719822	12102	3.284333168071393	3.0	2.3326140495508816	276840	3.865890044791215	3.0	2.747885035162218
bin_116_k141_49378_fragment_3	bin_116_k141_49378	no	0.010445663624990923	0.16021069666220025	1.1042307489903864	0.501170117990414	9698	5.309445246442565	5.0	3.2206081222109555	199296	4.808275128452151	4.0	3.03296505168333
bin_015_k141_181965_fragment_1	bin_015_k141_181965	no	0.23395453125671015	0	0.962948040792303	-0.130192589547097	22842	3.3835916294545134	3.0	2.642572008372753	93150	3.5137842190016104	3.0	2.8106531884081374
