prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndF_bin_071_k141_151810_fragment_1	IndF_bin_071_k141_151810	no	0.2945939622414698	0	0.8706242475895926	-0.26817943231648567	11336	1.8046930134086097	2.0	1.6967128844951063	45463	2.0728724457250953	2	1.8216987596076573
IndF_bin_125_k141_45892_fragment_1	IndF_bin_125_k141_45892	no	nan	0.7375486511943293	0.812910756426197	0.812910756426197	39409	0.812910756426197	0	1.5587167231277266	22172	0	0.0	0.0
IndF_bin_143_k141_312659_fragment_1	IndF_bin_143_k141_312659	no	0.0007443942677255957	0.2940543193207898	1.1588658381926915	1.2854119381899576	48084	9.376590965809832	9.0	4.723881131629252	149530	8.091179027619875	8.0	3.9877569332993503
IndF_bin_135_k141_92707_fragment_2	IndF_bin_135_k141_92707	no	0.5549089177446196	0	0.9923404984984397	-0.19052499918747046	12717	24.68380907446725	24	6.554245280427611	68889	24.87433407365472	24	7.692811624254684
IndF_bin_036_k141_156691_fragment_1	IndF_bin_036_k141_156691	no	1.8908792185340395e-11	0.36365981377903944	1.2417127741488698	1.0606719889936116	46065	5.448822316292196	5	3.0219025009027347	143447	4.388150327298584	4	2.8074748426099623
IndF_bin_144_k141_10841_fragment_1	IndF_bin_144_k141_10841	no	1.2975693158731736e-178	0	0.02080045070037505	-77.97597592650223	37298	1.6563890825245322	0.0	10.329738418278255	12186	79.63236500902676	80.0	16.145666915139422
IndF_bin_044_k141_287373_fragment_1	IndF_bin_044_k141_287373	no	0.9814174251843446	0	0.924933875235772	-0.22736498109707481	48342	2.8014976624881056	2.0	2.2523563648891782	30905	3.0288626435851804	3	2.393108678497108
IndF_bin_051_k141_461869_fragment_1	IndF_bin_051_k141_461869	no	nan	0	0	0	36850	0	0.0	0.0	31875	0	0	0.0
IndF_bin_080_k141_288223_fragment_1	IndF_bin_080_k141_288223	no	0.6152403913194227	0	0.9315123438084683	-0.268993288912005	59846	3.658623801089463	3.0	2.5384195812278674	6811	3.927617090001468	3	2.7570045681404913
IndF_bin_140_k141_401088_fragment_1	IndF_bin_140_k141_401088	no	1.3391334741140267e-15	0	0.8462426285582776	-3.880559900397138	9406	21.357644056984903	21.0	6.041297583335028	158994	25.23820395738204	24.0	8.194954576980765
IndF_bin_143_k141_230733_fragment_1	IndF_bin_143_k141_230733	no	0.00020798354127660973	0	0.8441951430530219	-1.723841923374044	12355	9.340267098340753	9	4.340396453403698	71472	11.064109021714797	10.0	5.096615552831073
IndF_bin_135_k141_431283_fragment_2	IndF_bin_135_k141_431283	yes	6.251769261066945e-110	1.90475511608399	1.6944046088340248	14.350787106148182	32737	35.0171060268198	35	8.36085220558567	70933	20.66631892067162	20	6.604861149939357
IndF_bin_106_k141_189797_fragment_1	IndF_bin_106_k141_189797	no	9.934580642772879e-09	0.5123937021073914	1.1082148097489957	13.240719054292256	18151	135.59660624758968	133	27.73680149326615	26736	122.35588719329742	122.0	23.79443220698817
IndF_bin_125_k141_25669_fragment_1	IndF_bin_125_k141_25669	no	2.2639148888307824e-15	0.27705678319852073	1.4153688666442035	0.5285068287905972	9703	1.800886323817376	1	1.7578434641240246	20912	1.2723794950267788	0.0	2.04638158829496
IndF_bin_124_k141_375135_fragment_1	IndF_bin_124_k141_375135	no	0.11778888941929849	0.1441581318675551	1.0638664737533168	0.6428036512226516	15770	10.707609384908054	11.0	4.271308111493448	13255	10.064805733685402	10	4.639138220728274
IndF_bin_099_k141_367504_fragment_1	IndF_bin_099_k141_367504	no	nan	0	0	0	64448	0	0.0	0.0	34459	0	0	0.0
IndF_bin_143_k141_235677_fragment_1	IndF_bin_143_k141_235677	no	0.07133743949278573	0	0.9253430897852943	-0.6473556715258262	39883	8.023719379184113	8	4.103762858890389	12325	8.67107505070994	8	4.462095929678365
IndF_bin_023_k141_447497_fragment_1	IndF_bin_023_k141_447497	no	0.006572671879137337	0.03697727897951371	1.0362058977054862	0.21477560360607129	15902	6.146836875864671	6.0	3.541200412915574	33751	5.9320612722586	5	7.411672908569521
IndF_bin_137_k141_271065_fragment_1	IndF_bin_137_k141_271065	no	0.30732664834492696	0.11710727108393758	1.0565632556717184	0.4944370487228831	23419	9.235748751014134	9	4.31817759571414	52024	8.74131170229125	8.0	4.123757270347933
IndF_bin_081_k141_351076_fragment_2	IndF_bin_081_k141_351076	no	nan	0	0	0	36847	0	0	0.0	43417	0	0	0.0
IndF_bin_040_k141_272122_fragment_1	IndF_bin_040_k141_272122	no	0.078315965867398	0	0.9652950471210754	-0.0072082950079065955	12958	0.20049390338015124	0.0	0.5232214229978159	63774	0.20770219838805784	0.0	0.5788571558862069
IndF_bin_040_k141_272122_fragment_2	IndF_bin_040_k141_272122	no	0.23532284644103027	0.12111688532104703	1.3613111223751497	0.0750451144193752	10978	0.28274731280743304	0.0	0.6578412151275287	63774	0.20770219838805784	0.0	0.5788571558862069
IndF_bin_117_k141_398536_fragment_1	IndF_bin_117_k141_398536	no	0.03264517504089415	0.26483800133380964	1.2788723498720855	0.7235320820255811	9798	3.318024086548275	3.0	3.0080195785373975	12382	2.594492004522694	2.0	2.424715647248391
IndF_bin_096_k141_435498_fragment_3	IndF_bin_096_k141_435498	no	0.4572274456851343	0	0.9623230548781135	-0.08625868943134218	5867	2.2031702744162263	2	2.0635084205928163	214785	2.2894289638475684	2	2.0347595042741498
IndF_bin_135_k141_9417_fragment_1	IndF_bin_135_k141_9417	no	4.306758337956515e-71	0	0.32931162019101934	-13.439559553416554	10511	6.598896394253639	0	11.738609464484027	61915	20.038455947670194	21	9.634266698363966
IndF_bin_105_k141_441432_fragment_1	IndF_bin_105_k141_441432	no	nan	0	0.0	-4.283912483912484	15899	0	0	0.0	3885	4.283912483912484	4	3.1411951933295117
IndF_bin_114_k141_474951_fragment_1	IndF_bin_114_k141_474951	no	1.0349735870147354e-12	0.5038303486442895	1.107951427828655	12.054654174304687	22133	123.72204400668684	124	23.093262082313903	72367	111.66738983238216	110	24.730749199400513
IndF_bin_114_k141_485300_fragment_1	IndF_bin_114_k141_485300	no	2.129622265916183e-13	0	0.8863132211643915	-9.704755729274439	23464	75.65922263893624	75.0	15.567007416611338	29771	85.36397836821068	84	19.46535636546979
IndF_bin_107_k141_458282_fragment_1	IndF_bin_107_k141_458282	no	nan	0	0	0	10590	0	0.0	0.0	103264	0	0.0	0.0
IndF_bin_115_k141_338921_fragment_1	IndF_bin_115_k141_338921	no	0.005202413813710315	0.226029372691533	1.1240132880108153	0.8795406576306863	31830	7.971850455545083	8.0	4.0109685690599095	189969	7.092309797914397	7	3.767764609496176
IndF_bin_030_k141_177468_fragment_2	IndF_bin_030_k141_177468	no	nan	0	0.0	-18.292112788455142	7875	0	0	0.0	90222	18.292112788455142	18.0	7.91604676062374
IndF_bin_135_k141_356020_fragment_2	IndF_bin_135_k141_356020	no	nan	0	0.0	-20.295780942127607	5582	0	0.0	0.0	49229	20.295780942127607	20	7.442690406237018
IndF_bin_096_k141_369708_fragment_1	IndF_bin_096_k141_369708	no	0.10727442656070367	0.2535803657892531	1.2602872904253721	0.5280892357445164	52458	2.5569598535971636	2.0	2.2768868686009274	74678	2.028870617852647	2.0	1.8680646559954683
IndF_bin_082_k141_391090_fragment_3	IndF_bin_082_k141_391090	no	nan	0	0	0	77326	0	0.0	0.0	109989	0	0	0.0
IndF_bin_144_k141_2765_fragment_1	IndF_bin_144_k141_2765	no	1.0443572656526161e-90	1.3927487147834785	1.493343322398874	34.83514427530049	67469	105.44549348589723	108	29.91653395709905	29896	70.61034921059674	72.0	18.872750136297473
IndF_bin_140_k141_115423_fragment_1	IndF_bin_140_k141_115423	no	0.11350420220785086	0.11881934904474836	1.207115203421257	0.14140864702475808	18591	0.8241622290355548	0	1.2004613226291028	24637	0.6827535820107967	0	1.1796772160312472
IndF_bin_138_k141_92360_fragment_1	IndF_bin_138_k141_92360	no	1.389740644638161e-09	0	0.8254172002708302	-4.6761461976547665	6449	22.108543960303923	22	6.17800995080133	16460	26.78469015795869	27.0	13.59190328311355
IndF_bin_137_k141_63544_fragment_1	IndF_bin_137_k141_63544	no	0.032174824943810104	0.1482804196420783	1.0603702514523738	0.7596426248396604	33186	13.342704755017175	13.0	5.316708799726343	13520	12.583062130177515	12.0	4.921701613595449
IndF_bin_097_k141_265489_fragment_1	IndF_bin_097_k141_265489	no	2.651460643234656e-07	0	0.8647463297154425	-0.9895203557033447	47358	6.326512943958782	6.0	3.538672977167363	28709	7.316033299662127	7	3.8110852200228154
IndF_bin_099_k141_312424_fragment_2	IndF_bin_099_k141_312424	no	nan	0	0	0	10068	0	0.0	0.0	85417	0	0	0.0
IndF_bin_122_k141_127537_fragment_1	IndF_bin_122_k141_127537	no	nan	0	0	0	14288	0	0.0	0.0	22205	0	0	0.0
IndF_bin_120_k141_369759_fragment_1	IndF_bin_120_k141_369759	no	7.031346358253886e-07	0.2576340386021316	1.3895945389689623	0.4779522521909214	7922	1.7047462761928807	1.0	2.0024099083939033	4083	1.2267940240019592	1	1.6951662504896572
IndF_bin_036_k141_338440_fragment_1	IndF_bin_036_k141_338440	no	1.0480097979555915e-06	0.33502345265334843	1.2075149594658976	1.0160021829267318	6185	5.912045270816492	5	3.1291764491977965	176198	4.89604308788976	5.0	2.9329071814570713
IndF_bin_137_k141_157846_fragment_1	IndF_bin_137_k141_157846	no	0.18032779220910225	0.06302368638932554	1.0266500494561193	0.2865425789962881	12335	11.038589379813539	11	4.466127779761841	68033	10.75204680081725	10	4.625643972423284
IndF_bin_137_k141_157846_fragment_2	IndF_bin_137_k141_157846	no	0.5859570395224728	0	0.98150189063367	-0.19889253763341586	40580	10.553154263183835	10.0	4.698532279401615	68033	10.75204680081725	10	4.625643972423284
IndF_bin_020_k141_173730_fragment_1	IndF_bin_020_k141_173730	no	0.0001466595504889339	0.2597593393719955	1.096816193450511	1.8475345864285373	10150	20.930443349753695	20.0	7.829577590794006	99905	19.082908763325158	19	6.314477047444322
IndF_bin_124_k141_207260_fragment_2	IndF_bin_124_k141_207260	no	1.7006784144218796e-10	0	0.8019768937801726	-2.3815617468033814	10491	9.645124392336289	9	4.592215800598107	75320	12.02668613913967	11.0	4.974484959824455
IndF_bin_030_k141_397121_fragment_1	IndF_bin_030_k141_397121	no	0.0008013062582420853	0.2334607074055171	1.0902903353278572	1.84249514155292	28292	22.248833592534993	22.0	7.061444079583135	23318	20.406338450982073	19.0	8.643290913389492
IndF_bin_143_k141_525029_fragment_1	IndF_bin_143_k141_525029	no	0.1517621318288764	0.06568134003622811	1.0296070422819057	0.36503192463712253	34310	12.694258233751093	12.0	5.305850779072613	33114	12.32922630911397	12.0	5.798467569819391
IndF_bin_143_k141_525029_fragment_2	IndF_bin_143_k141_525029	no	0.48715309406886775	0	0.9786460851251497	-0.2632772490775839	6596	12.065949060036386	12.0	4.907951990988758	33114	12.32922630911397	12.0	5.798467569819391
IndF_bin_033_k141_47991_fragment_2	IndF_bin_033_k141_47991	no	nan	0	0	0	37108	0	0.0	0.0	70052	0	0.0	0.0
IndF_bin_049_k141_133603_fragment_1	IndF_bin_049_k141_133603	no	nan	0	0	0	7152	0	0.0	0.0	24327	0	0	0.0
IndF_bin_137_k141_313734_fragment_2	IndF_bin_137_k141_313734	no	0.7959051396537248	0	0.9318609741264174	-0.7771842831169877	11898	10.628677088586317	10.0	3.828305274187134	115229	11.405861371703304	11	4.560159045387293
IndF_bin_144_k141_515011_fragment_1	IndF_bin_144_k141_515011	no	nan	0	0.0	-7.106806184012067	40619	0	0	0.0	10608	7.106806184012067	4.0	8.429455311391923
IndF_bin_111_k141_413513_fragment_1	IndF_bin_111_k141_413513	no	0.5733912972279032	0.032555604317867484	1.0150359053699236	0.15439700346643725	9150	10.422950819672131	10.0	4.504563216608222	12329	10.268553816205694	10	4.969176717987251
IndF_bin_072_k141_494683_fragment_1	IndF_bin_072_k141_494683	no	2.07674286112176e-20	0	0.5079881827133753	-5.9323091972589825	33456	6.124940219990435	6.0	3.438768786805237	10725	12.057249417249418	9	10.240218305732956
IndF_bin_068_k141_463964_fragment_1	IndF_bin_068_k141_463964	no	nan	0	0	0	21392	0	0.0	0.0	4140	0	0.0	0.0
IndF_bin_106_k141_424770_fragment_1	IndF_bin_106_k141_424770	no	1.3266402423239402e-61	0	0.7988954400112557	-30.71855803669787	12831	122.03062894552257	122	18.427670243892656	84254	152.74918698222044	151.0	28.214516465407264
IndF_bin_047_k141_13577_fragment_1	IndF_bin_047_k141_13577	no	0.001873912480240323	0.19140653507698915	1.2199311579346324	0.3232246058518169	9729	1.792887244321102	1	1.7548003885074983	63552	1.469662638469285	1.0	1.6198652973272947
IndF_bin_106_k141_105858_fragment_1	IndF_bin_106_k141_105858	no	1.917963325571419e-58	0	0.810201351326603	-28.28267474789513	26514	120.731424907596	119.0	22.262119151386095	59505	149.01409965549112	148	25.35969962210086
IndF_bin_064_k141_407748_fragment_2	IndF_bin_064_k141_407748	no	nan	0	0.0	-0.008209201410916842	8112	0	0.0	0.0	78814	0.008209201410916842	0.0	0.09023255359645081
IndF_bin_019_k141_155288_fragment_1	IndF_bin_019_k141_155288	no	nan	0	0	0	5488	0	0.0	0.0	6492	0	0.0	0.0
IndF_bin_143_k141_497184_fragment_1	IndF_bin_143_k141_497184	no	7.507772244322406e-11	0	0.7671978903711558	-2.6008058835674586	11975	8.570939457202504	8	4.204413269565488	14702	11.171745340769963	11.0	4.925783059926203
IndF_bin_033_k141_360099_fragment_2	IndF_bin_033_k141_360099	no	nan	0	0	0	32969	0	0	0.0	45412	0	0.0	0.0
IndF_bin_034_k141_29957_fragment_1	IndF_bin_034_k141_29957	no	1.373380369193444e-12	0.5690645350082709	1.8328160524240773	0.9538819263989724	6811	2.0992512112758774	2	1.9388942070506914	106625	1.145369284876905	1	1.363880527696197
IndF_bin_042_k141_421360_fragment_1	IndF_bin_042_k141_421360	no	0.011610760994816666	0	0.4748867986744034	-1.6926107499261445	10158	1.5307147076196101	1.0	2.172440015257037	106656	3.2233254575457546	1.0	6.913701931532431
IndF_bin_062_k141_202711_fragment_1	IndF_bin_062_k141_202711	no	0.7551540071273881	0	0.946447116458653	-0.09396772981100376	8665	1.6607039815349105	2	1.668805288981844	43346	1.7546717113459143	1.0	2.0261252438938704
IndF_bin_092_k141_240868_fragment_2	IndF_bin_092_k141_240868	no	nan	0	0	0	42945	0	0	0.0	51088	0	0.0	0.0
IndF_bin_092_k141_240868_fragment_3	IndF_bin_092_k141_240868	no	nan	0	0	0	9178	0	0.0	0.0	51088	0	0.0	0.0
IndF_bin_135_k141_313822_fragment_1	IndF_bin_135_k141_313822	no	0.15196748439699273	0	0.9795737035905564	-0.43259573483861047	10125	20.74577777777778	20	6.443012441736995	35549	21.17837351261639	21	6.503182205602991
