prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndJ_bin_084_k141_5904_fragment_1	IndJ_bin_084_k141_5904	no	0.2920338375582395	0	0.8457244001367764	-0.1615845474732197	6672	0.8857913669064749	0.0	1.1939093058551453	20369	1.0473759143796946	0	1.3764459340628865
IndJ_bin_074_k141_37862_fragment_2	IndJ_bin_074_k141_37862	no	0.7949292458182629	0	0.978550599710906	-0.32574067355044534	54929	14.860729305102952	14	5.723958524832278	209401	15.186469978653397	15	5.462093872196743
IndJ_bin_086_k141_177211_fragment_1	IndJ_bin_086_k141_177211	no	5.993683448994604e-10	0.3204476067828568	1.1918035836071672	0.959017918035836	16129	5.959017918035836	5	3.2612548447552117	12556	5	5.0	2.6976397194130057
IndJ_bin_021_k141_72072_fragment_4	IndJ_bin_021_k141_72072	no	0.5838366504356753	0	0.9918754461921349	-0.36635514383565493	8401	44.7259850017855	46	9.069855996350599	132261	45.09234014562116	45	9.456236495733947
IndJ_bin_011_k141_191414_fragment_1	IndJ_bin_011_k141_191414	no	1.5517116613591668e-07	0.3808627753941441	1.2675560765885734	0.9501864460843938	50622	4.501540832049306	4.0	2.5933639223591967	35625	3.5513543859649124	3	2.392233163138116
IndJ_bin_085_k141_22359_fragment_1	IndJ_bin_085_k141_22359	no	0.1512343765220739	0	0.9708281431449812	-0.05306694013737068	8288	1.7660472972972974	1.0	1.7167382628104382	25447	1.819114237434668	2	1.6415666698640583
IndJ_bin_018_k141_31593_fragment_1	IndJ_bin_018_k141_31593	yes	6.10031934883893e-32	0.8327304093009149	1.8720601182531849	2.35352518644626	10146	5.052335895919574	4.0	3.381817406928777	68276	2.6988107094733143	2.0	2.1304864330236484
IndJ_bin_036_k141_236478_fragment_1	IndJ_bin_036_k141_236478	no	0.13611514519699772	0.06842627578850694	1.0461206361639572	0.16915400136503855	17855	3.8367964155698684	3	2.5626727511731113	51926	3.66764241420483	3.0	2.378001300171566
IndJ_bin_039_k141_160948_fragment_1	IndJ_bin_039_k141_160948	no	1.668338434933611e-20	0	0.4477138771523624	-2.993204875031369	7302	2.4264585045193097	2.0	1.7036265055357365	13487	5.419663379550679	4	4.69579332563963
IndJ_bin_036_k141_122092_fragment_1	IndJ_bin_036_k141_122092	no	0.0037285419752694786	0	0.8319133481904276	-1.3714929287682907	17340	6.787946943483275	7.0	3.146144077554727	32564	8.159439872251566	8.0	3.9546619385508186
IndJ_bin_095_k141_163403_fragment_2	IndJ_bin_095_k141_163403	yes	1.2377931991593164e-35	1.2765199666928233	4.311975272245588	10.57406851925411	9256	13.766745894554884	15.0	11.491238314925418	76885	3.192677375300774	3	2.276968505531427
IndJ_bin_069_k141_226141_fragment_1	IndJ_bin_069_k141_226141	no	2.597566222325586e-06	0.4479759722192243	1.5798945673659937	0.7708934964615508	71792	2.100261867617562	2.0	1.9777999098532673	67508	1.3293683711560111	1.0	1.4180498774551409
IndJ_bin_035_k141_192731_fragment_1	IndJ_bin_035_k141_192731	yes	5.187988102905046e-140	2.1082073015762957	9.354049014865357	4.540386647456841	20505	5.083881980004877	5	2.8967278332278137	157902	0.5434953325480362	0.0	0.9410485860543413
