prophage	host	active	MW_pvalue	CohenD	prophage-host_ratio	mean_difference	prophage_len	prophage_mean_cov	prophage_median_cov	prophage_sd_cov	host_len	host_mean_cov	host_median_cov	host_sd_cov
IndJ_bin_011_k141_48121_fragment_1	IndJ_bin_011_k141_48121	no	4.463052569026062e-14	0.4824396306923733	1.306331764143416	1.7624201191462534	62638	7.515725278584885	7.0	3.8193685607143832	44249	5.753305159438631	5	3.478980582333492
IndJ_bin_036_k141_122092_fragment_1	IndJ_bin_036_k141_122092	no	3.9397966054913764e-08	0	0.7264574869573729	-1.7539951982536994	17306	4.658153241650295	4.0	2.923503522266396	32498	6.412148439903994	6.0	3.97525845056325
IndJ_bin_073_k141_25729_fragment_1	IndJ_bin_073_k141_25729	no	2.478265372642221e-28	0.7050386128058197	1.7211954282925304	18.857636268918156	13001	45.00538420121529	32	36.96345141134573	39053	26.147747932297136	26	8.031344627675455
IndJ_bin_053_k141_217686_fragment_5	IndJ_bin_053_k141_217686	no	8.900293390306288e-06	0.3340971011167674	1.2629309276275875	1.0628297404818356	69697	5.1050690847525715	5	3.536291860469449	388453	4.042239344270736	4	2.78113436799112
IndJ_bin_010_k141_79484_fragment_1	IndJ_bin_010_k141_79484	yes	7.144266167099185e-44	0.9419997314020263	1.8517725182897202	3.078855249172975	22770	6.693500219587176	6.0	3.937430267290635	10816	3.614644970414201	3.0	2.42112448202018
IndJ_bin_021_k141_120005_fragment_2	IndJ_bin_021_k141_120005	no	0.0316295109116103	0	0.6874457865331295	-0.08175646309404061	54427	0.17981883991401326	0	0.5095478531938644	177058	0.26157530300805387	0.0	0.7616008243679344
IndJ_bin_025_k141_94677_fragment_2	IndJ_bin_025_k141_94677	no	8.664502670192002e-41	0.9362441197361263	1.2297758102308323	13.319557169520493	10927	71.28717854854946	71	15.832360251362605	61275	57.96762137902897	58	12.414823721672922
IndJ_bin_013_k141_50903_fragment_1	IndJ_bin_013_k141_50903	no	0.07354416760568155	0	0.9063946722950732	-1.9716404117095117	29729	19.09169497796764	19	7.082979358441174	9726	21.063335389677153	19.0	10.456869357060862
IndJ_bin_057_k141_84514_fragment_1	IndJ_bin_057_k141_84514	no	nan	0	0	0	18010	0	0.0	0.0	4026	0	0.0	0.0
IndJ_bin_069_k141_226141_fragment_1	IndJ_bin_069_k141_226141	no	1.6520101528751578e-43	1.0968492148900528	1.3779832706817887	13.762227194762453	72099	50.17184704364832	49	13.976622798153736	67631	36.40961984888587	36	10.932117037729027
IndJ_bin_001_k141_190635_fragment_1	IndJ_bin_001_k141_190635	no	6.213822116624185e-07	0.34832734647410657	1.1399449434243003	2.066688031514447	53292	16.834553028597163	16.0	6.138353832872851	111405	14.767864997082716	14	5.720647392039685
IndJ_bin_060_k141_178303_fragment_2	IndJ_bin_060_k141_178303	no	0.37017243690303414	0.1448128135092764	1.0457662819491091	0.952300481610532	11831	21.760206237849715	22	6.253713724026527	89555	20.807905756239183	21	6.883363350148528
IndJ_bin_009_k141_103675_fragment_1	IndJ_bin_009_k141_103675	no	1.8362290833991662e-06	0.5106097697578434	1.480274444168514	1.3168944780186354	7051	4.058856899730535	4	2.9201810491479967	9580	2.7419624217118996	2.0	2.1853303561892905
IndJ_bin_084_k141_5904_fragment_1	IndJ_bin_084_k141_5904	no	0.0004261674694835267	0	0.8391629786818703	-1.13961148118904	6672	5.945893285371703	6.0	3.3133795597144466	20455	7.085504766560743	7	3.914715215279928
IndJ_bin_094_k141_10951_fragment_1	IndJ_bin_094_k141_10951	no	2.6897908600916883e-05	0.2109695423458096	1.234902680742758	0.4797897716876136	10339	2.5222942257471708	2	2.228563131995879	7858	2.042504454059557	2.0	2.3189652950731303
IndJ_bin_095_k141_163403_fragment_2	IndJ_bin_095_k141_163403	yes	8.317433319350563e-70	1.5660866935187172	4.785457323152885	20.003850731714483	9256	25.288245462402767	30.0	17.789200133635095	76974	5.284394730688284	5.0	3.1385936252822617
IndJ_bin_082_k141_226115_fragment_2	IndJ_bin_082_k141_226115	no	2.802807249020012e-07	0.5108702112981306	1.5053010357105376	1.3388519316398106	28087	3.9884644141417738	4	2.8888736167755	58578	2.649612482501963	2.0	2.3218184791879835
IndJ_bin_041_k141_11261_fragment_1	IndJ_bin_041_k141_11261	no	0.5909147239998263	0.021315138525646492	1.0194557997338225	0.04379044208307681	18791	2.29455590442233	2	2.210221465969744	9798	2.250765462339253	2.0	1.8858100110233984
IndJ_bin_074_k141_37862_fragment_2	IndJ_bin_074_k141_37862	yes	1.0958897082046838e-96	1.5935866361606186	1.7335425084680036	11.563283225219434	54925	27.326900318616296	27	8.096510549718264	209461	15.763617093396862	15	6.304726020651537
IndJ_bin_051_k141_159469_fragment_2	IndJ_bin_051_k141_159469	no	1.6255868365625827e-90	0	0.4822043533982561	-10.01791541876611	21939	9.329322211586673	9	5.509428210606431	40563	19.347237630352783	18	6.976713183671
IndJ_bin_080_k141_241681_fragment_19	IndJ_bin_080_k141_241681	no	0.3590866127896972	0.05684225371125243	1.0150036292865177	0.5173296548930324	30389	34.9976307216427	34	9.275094264479376	883525	34.48030106674967	34	8.92380785026769
IndJ_bin_080_k141_241681_fragment_25	IndJ_bin_080_k141_241681	no	0.34558293375750004	0.11343996756771564	1.0293199212404374	1.01095971162367	25746	35.49126077837334	35.0	8.8998714340727	883525	34.48030106674967	34	8.92380785026769
IndJ_bin_008_k141_238129_fragment_1	IndJ_bin_008_k141_238129	no	0.388617258514097	0.08690627634525068	1.015290321536838	0.9327024841918359	9297	61.93223620522749	61	10.248038878809199	154414	60.999533721035654	61.0	11.195595720097392
IndJ_bin_073_k141_234818_fragment_1	IndJ_bin_073_k141_234818	no	5.181517439026296e-102	0	0.30861196102968136	-16.962335471110254	158908	7.571406096609359	5.0	8.934217325995217	200865	24.533741567719613	24	8.543654581468036
IndJ_bin_086_k141_137228_fragment_1	IndJ_bin_086_k141_137228	no	0.603075557604909	0	0.947432588645534	-0.3891374915853705	36074	7.013500027720796	7.0	3.541792906792851	8417	7.402637519306166	7	3.611946496189351
IndJ_bin_073_k141_92187_fragment_1	IndJ_bin_073_k141_92187	no	2.2333398364356095e-21	0.5795202271159409	1.193216431024035	4.677029450186495	23604	28.883197763091	28.0	8.12975466487283	103367	24.206168312904506	24	8.010846884835319
IndJ_bin_076_k141_170778_fragment_1	IndJ_bin_076_k141_170778	no	0.8272466904201572	0.0011211292660948077	1.000803045530717	0.003261187279210098	54227	4.0642853191214705	4	2.919795796020227	42475	4.06102413184226	4	2.897845693539447
IndJ_bin_101_k141_235282_fragment_1	IndJ_bin_101_k141_235282	no	1.094590168561573e-21	0.5480413575683023	1.2507653601632016	3.07807011115532	31346	15.35277228354495	15.0	5.690908769717992	19978	12.27470217238963	12.0	5.541076680961763
IndJ_bin_045_k141_57941_fragment_1	IndJ_bin_045_k141_57941	yes	4.216916589546006e-151	2.9155487142746193	3.019461825295395	29.92092999611765	43013	44.73721898030828	44	13.336469015330005	315256	14.816288984190626	14.0	5.7252051490071985
IndJ_bin_063_k141_151073_fragment_1	IndJ_bin_063_k141_151073	no	nan	0	0.0	-0.010033641825821737	25625	0	0	0.0	152786	0.010033641825821737	0.0	0.09966460189179076
IndJ_bin_058_k141_247346_fragment_1	IndJ_bin_058_k141_247346	no	0.9568952325500566	0.03162252609130034	1.0755420114113672	0.021651624061107377	10945	0.30826861580630427	0	0.686778707902647	27378	0.2866169917451969	0.0	0.6825946896297087
IndJ_bin_063_k141_9186_fragment_1	IndJ_bin_063_k141_9186	no	nan	0	0	0	4967	0	0	0.0	39556	0	0.0	0.0
IndJ_bin_036_k141_4399_fragment_1	IndJ_bin_036_k141_4399	no	5.4611159203598936e-05	0	0.8195236002372852	-1.40908115252435	7649	6.398483461890443	6	4.0480156563685314	23795	7.807564614414793	7	5.809353259109273
IndJ_bin_068_k141_57439_fragment_2	IndJ_bin_068_k141_57439	no	0.3932489657182676	0	0.9717640150573684	-0.6128079538239071	52993	21.090276074198478	21	7.431269869689283	102204	21.703084028022385	21.0	7.371125495530027
IndJ_bin_035_k141_192731_fragment_1	IndJ_bin_035_k141_192731	yes	2.6995211126512276e-119	1.9352572893540205	4.734214323121038	5.072758001890402	20505	6.431211899536699	6	3.354125408561029	157454	1.3584538976462968	1.0	1.578466133333132
IndJ_bin_060_k141_238582_fragment_1	IndJ_bin_060_k141_238582	no	2.1871683298100763e-06	0.2370328548695825	1.0924474139180553	2.1318455382655266	45177	25.191933948690707	24	7.781632606295837	71711	23.06008841042518	22	10.061114380504625
IndJ_bin_093_k141_193483_fragment_4	IndJ_bin_093_k141_193483	no	3.315706419620661e-05	0	0.8675008412373181	-1.6122537125459786	32245	10.555776089316174	10	4.579627196549671	215557	12.168029801862152	12	5.008658446354963
IndJ_bin_085_k141_22359_fragment_1	IndJ_bin_085_k141_22359	no	0.18151475995705244	0.16951149859359488	1.1366418636339426	0.4983352134437675	8359	4.1453523148702	4	3.040848110492845	25378	3.6470171014264325	3.0	2.8352176641312483
IndJ_bin_070_k141_193228_fragment_1	IndJ_bin_070_k141_193228	yes	3.600174432496501e-72	1.456633202048785	1.6841117435248687	9.15680644734437	47661	22.54176370617486	22	6.957918772252846	55801	13.384957258830488	13	5.53371830038464
IndJ_bin_070_k141_4139_fragment_3	IndJ_bin_070_k141_4139	no	nan	0	0	0	41045	0	0	0.0	103350	0	0.0	0.0
IndJ_bin_018_k141_31593_fragment_1	IndJ_bin_018_k141_31593	yes	4.5358103127148834e-79	1.288166325310151	3.7958633741602785	3.9921225983038777	10155	5.4199901526341705	5	4.08265669392162	68194	1.427867554330293	1.0	1.593873274912085
IndJ_bin_063_k141_95352_fragment_1	IndJ_bin_063_k141_95352	no	nan	0	0	0	6222	0	0.0	0.0	7328	0	0.0	0.0
IndJ_bin_010_k141_98138_fragment_2	IndJ_bin_010_k141_98138	no	0.1333933819151533	0	0.9399064580273994	-0.22525598462870855	11849	3.523166511941936	3	2.591471280126104	18225	3.7484224965706447	3	2.838860030034241
IndJ_bin_098_k141_178146_fragment_1	IndJ_bin_098_k141_178146	no	4.682625629382704e-159	0	0.24087336806347673	-21.351988476025333	9389	6.7750559164980295	6	3.4757195123653126	23968	28.127044392523363	28.0	7.534569084552139
IndJ_bin_054_k141_146207_fragment_2	IndJ_bin_054_k141_146207	no	1.5999725657339559e-10	0.4034397870312963	1.3225106881816875	1.2484967754626837	38061	5.119676309082788	4	3.3531417351272252	97174	3.8711795336201043	3.0	2.8124557479827037
IndJ_bin_019_k141_131030_fragment_2	IndJ_bin_019_k141_131030	no	2.649263608033463e-11	0	0.8782796030245432	-6.758588975554936	19411	48.766936273247126	49	13.020575046201081	65112	55.52552524880206	55.0	15.5769052616763
IndJ_bin_021_k141_72072_fragment_4	IndJ_bin_021_k141_72072	no	0.9595029724795031	0	0.9702245694231263	-0.005693690946478536	8333	0.18552742109684386	0	0.5332414540054409	131110	0.1912211120433224	0.0	0.5353721225580592
IndJ_bin_095_k141_190425_fragment_2	IndJ_bin_095_k141_190425	no	3.394379949060939e-05	0.27538065044721083	1.160722789757133	1.1242714907099138	39709	8.119368405147448	7	4.264128188174917	82805	6.995096914437534	7	3.8926342541384154
IndJ_bin_009_k141_167490_fragment_1	IndJ_bin_009_k141_167490	no	1.0790680774412429e-05	0	0.7520537886123737	-0.8043366978382753	78124	2.4396600276483538	2.0	2.1618714995953914	21988	3.243996725486629	3.0	2.5218196175141876
IndJ_bin_058_k141_227861_fragment_3	IndJ_bin_058_k141_227861	no	0.16068916347836074	0	0.8538472660200402	-0.04773442860652982	14114	0.2788720419441689	0.0	0.6073756986801916	62684	0.32660647055069875	0.0	0.7097515057070874
IndJ_bin_039_k141_160948_fragment_1	IndJ_bin_039_k141_160948	no	1.4411730187947128e-10	0	0.6227452554739679	-1.7382398925792182	7295	2.869362577107608	3	2.3391642539979385	13443	4.607602469686826	4	3.458353226565546
IndJ_bin_005_k141_245494_fragment_4	IndJ_bin_005_k141_245494	no	4.173393850401758e-14	0.4845421137392955	1.3981211646653107	1.408194979437654	29797	4.945296506359701	5	3.1354123528511004	627144	3.5371015269220467	3.0	2.657373632345104
IndJ_bin_064_k141_153306_fragment_1	IndJ_bin_064_k141_153306	no	2.2223864083460043e-23	0.6638632210922065	1.4158128560371828	2.4835432045867627	35675	8.456285914505957	8	4.025464781411908	34156	5.972742709919194	5.0	3.4331460329966146
IndJ_bin_101_k141_152001_fragment_1	IndJ_bin_101_k141_152001	yes	2.1208257267720882e-151	3.1539239141487543	2.361623039164879	48.29285926640858	26107	83.75998774275098	83	17.854487814716904	254506	35.4671284763424	34.0	12.252815696508922
