Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114
Res2_DNA_A1_1 - illumina_universal_adapter	2.9543505345545044e-05	4.772412401972661e-05	5.45418560225447e-05	6.363216535963548e-05	8.863051603663513e-05	0.000104538557376544	0.000104538557376544	0.00011362886671363478	0.00013180948538781635	0.00015112639272913428	0.0001715795887375885	0.00018862391874463374	0.00020225938275026992	0.00022271257875872418	0.00024089319743290574	0.00026930041411131445	0.0002829358781169506	0.00030225278545826855	0.00032043340413245007	0.0003477043321437224	0.00037043010548644937	0.0003942921674963127	0.0004374711368474939	0.0004942855702043113	0.0005386008282226289	0.0006090507255850824	0.0006726828909447179	0.0007874480463254891	0.0009419833050560323	0.001182876502488938	0.0014726301126087068	0.0018998746514519735	0.002489608469695738	0.00320774290732591	0.004087230335689443	0.00515534168279761	0.006518888083361227	0.008252864589411294	0.010209553674220086	0.01239804564712469	0.014892199271488975	0.017904500528067434	0.021319047972812158	0.025396051710497372	0.02991166287369722	0.03521244950588828	0.04151657903116074	0.04843430443668682	0.055891766959102675	0.06430598453924732	0.07406215903528002	0.08490348920842791	0.09691860557472765	0.11041657865164031	0.12560989441992043	0.14218039205276978	0.16060758536771996	0.1814607549870062	0.20482739513799805	0.2306041035519861	0.2588704204356699	0.2906103717747895
Res2_DNA_A1_2 - illumina_universal_adapter	3.863381468263583e-05	6.135958802536278e-05	7.044989736245357e-05	8.863051603663513e-05	0.00011135628937936209	0.00011817402138218018	0.00011817402138218018	0.00012953690805354365	0.00014771752672772522	0.00016930701140331584	0.00018862391874463374	0.0002136222694216334	0.00023180288809581496	0.00024316577476717844	0.00025793752743995095	0.0002852084554512233	0.00030452536279254117	0.00034543175480944975	0.0003636123734836313	0.00038861072416063094	0.00041020020883622153	0.00043292598217894854	0.0004692872195273117	0.0005147387662127656	0.0005715531995695829	0.0006408668082649002	0.00071245299429449	0.0008204004176724431	0.00097379938773585	0.0012067385644988012	0.0015146727932927517	0.001958961662143064	0.002552104346388237	0.0032645573406827272	0.004141772191711988	0.005214428693488701	0.006579111382719454	0.00831649675477093	0.010281139860249675	0.012470768121821418	0.014979693498858474	0.017985177023434114	0.02145881147886993	0.02549604511320537	0.029991203080396767	0.03527267280524651	0.041537032227169195	0.04841044237467696	0.05589176695910268	0.0643423457765957	0.07408488480862274	0.08482054013572696	0.0967231639239802	0.11009614524750788	0.1251553789530659	0.1418270062772904	0.16059281361504718	0.18178346096847292	0.20548416998760288	0.23143245799032852	0.25976695219404045	0.29117851610835765
Res2_DNA_A2_1 - illumina_universal_adapter	3.902143772753021e-05	6.286787189435422e-05	6.937144484894259e-05	8.237859075811933e-05	8.88821637127077e-05	9.321787901576661e-05	0.00010622502492494334	0.00011706431318259062	0.000123567886137179	0.000135491103220591	0.00015608575091012085	0.00017342861212235649	0.00018643575803153323	0.0001983589751149452	0.00021895362280447507	0.0002276250534105929	0.0002493036299258875	0.0002774857793957704	0.00032084293242635954	0.0003522768683735366	0.00038587866197224317	0.00042056438439671444	0.0004530822491696563	0.0004996911886775397	0.0005593072740945997	0.0006275947901177776	0.0007349037438684855	0.0008563037723541352	0.0010232288115219032	0.0012345949325460253	0.001482814633646148	0.0018643575803153323	0.002379223772553578	0.0029602096231634723	0.0035531186908567785	0.004338967089536207	0.0053730351893157575	0.006592455118301076	0.008029744741265107	0.00964696654930608	0.011761711688373064	0.013996772927099933	0.016498480656964923	0.01923648487084663	0.02247201241575434	0.02631128831661301	0.03051910001823168	0.035110622524171076	0.04022243086647753	0.04596942150068212	0.05245456766523249	0.05975482830675793	0.0676870194537042	0.0766142572627025	0.08674140428182237	0.09761321040424259	0.10952342034174542	0.12299882350365252	0.13772399660166634	0.15428751298817717	0.17347738891951592	0.19433543131370656
Res2_DNA_A2_2 - illumina_universal_adapter	4.769286833364803e-05	6.937144484894259e-05	8.021073310658987e-05	9.321787901576661e-05	0.00010188930962188443	0.00011272859787953171	0.00012573574378870844	0.00013657503204635572	0.00015175003560706192	0.0001669250391677681	0.00019077147333459212	0.00020594647689529833	0.0002276250534105929	0.00025255541640318164	0.0002698982776154173	0.00028290542352459405	0.0003197590036005948	0.00035986437015388974	0.000394550092578361	0.0004335715303058912	0.0004682572527303625	0.0005051108328063633	0.0005441322705338935	0.0005809858506098943	0.0006395180072011896	0.0007197287403077795	0.0008302894805357816	0.0009516895090214313	0.0011153627617119053	0.0013169735233041445	0.0015803682279649737	0.001968414747588746	0.002483280939826992	0.003068602505739945	0.0036506722851756043	0.004451695687415738	0.0054630012818542295	0.006692176570271431	0.008124046549106636	0.0097293451400642	0.011826747417918948	0.014042297937782052	0.016550509240601634	0.019275506308574157	0.022524040999391048	0.026285274024794657	0.030477910722852622	0.03508569216117848	0.0401682344251893	0.04590872148643929	0.052378692647428955	0.05963342827827228	0.06743663189495255	0.07623921788898791	0.08626555952731164	0.09717530315863362	0.10920366133814483	0.12290343776698523	0.13767088408920386	0.15433195407003353	0.17328878530383285	0.1938856008510142
Res2_DNA_A3_1 - illumina_universal_adapter	2.8083053383738136e-05	3.008898576829086e-05	5.4160174382923544e-05	6.418983630568717e-05	7.421949822845078e-05	9.628475445853075e-05	0.00012035594307316343	0.00013840933453413795	0.000152450861226007	0.0001664923879178761	0.0001815368808020215	0.00020961993418575965	0.00024472375091543234	0.000268794939530065	0.00030189282387518493	0.00033398774202802854	0.0003560529982581085	0.0003831330854495703	0.0004312754626788356	0.00047039114417761377	0.0005135186904454974	0.0005636670000593154	0.0006057915801349226	0.000656942855941017	0.0007301593879771915	0.000842491601512144	0.0010019632260840855	0.0011875119716552125	0.0015094641193759248	0.0019236891567860621	0.002491368021614483	0.0031192248579794855	0.003967734256645288	0.005028872488073679	0.006276562431265473	0.007811100705448307	0.009552250015240071	0.011665499782366365	0.014340410617167423	0.01723597401426928	0.02056281287404997	0.024309894568394462	0.028662767842873874	0.03348302336295407	0.03897125436709032	0.04510940746382165	0.052010817832875304	0.059420732061413066	0.06770723874200037	0.07717122773232013	0.08775452699322028	0.09902686402821431	0.11163615499751274	0.12569874397941963	0.14140920641523655	0.15850075329781804	0.1771629452375043	0.19761543183040386	0.2202172749733517	0.24555420692263716	0.27337448316399887	0.30376034692520354
Res2_DNA_A3_2 - illumina_universal_adapter	3.008898576829086e-05	3.610678292194903e-05	4.613644484471265e-05	5.4160174382923544e-05	6.619576869023989e-05	7.823136299755624e-05	9.22728896894253e-05	9.628475445853075e-05	0.00010832034876584709	0.0001243678078422689	0.00014843899645690156	0.00018354281318657426	0.0002356970551849451	0.00025475341283819595	0.0002768186690682759	0.00029888392529835584	0.0003219521477207122	0.0003480292687198976	0.0004011864769105448	0.000432278428871112	0.00046537631321623196	0.0004924564004076937	0.00053758987906013	0.0006017797153658171	0.0006749962474019917	0.0007933462580906024	0.0009538208488548202	0.0011343547634645654	0.0014482831816470666	0.0018685260162108622	0.0024502464077311523	0.003076097311711602	0.003934636372300168	0.00501483096138181	0.0063006336198801055	0.007849213420754808	0.009570303406701047	0.011649452323289945	0.014284244510399946	0.01717278714415587	0.0205106586320516	0.02423066023920463	0.028600583938952737	0.033407800898533346	0.038837859863517565	0.04494291507590378	0.05188544705884075	0.05926326636922567	0.06752871075977518	0.07690644465755916	0.08740148289353901	0.09860862712603508	0.11118080834621927	0.1251441036750908	0.14061586015714594	0.15762516381196076	0.1763144358388385	0.1969233851577332	0.21966464060140742	0.24502764967169205	0.2728479259130538	0.30283360616354016
Res2_DNA_A4_1 - illumina_universal_adapter	4.517098459872695e-05	5.420518151847234e-05	7.453212458789946e-05	9.260051842739024e-05	0.00010163471534713562	0.00010841036303694468	0.00012647875687643546	0.00015583989686560797	0.00017390829070509874	0.00019084740992962135	0.00022585492299363472	0.00024731114067803005	0.00027102590759236166	0.0003049041460414069	0.0003376531098754839	0.0003794362706293063	0.00039637538985382893	0.00045058057137230126	0.0004934930067410919	0.0005352761674949143	0.0005781886028637049	0.0006222303128474637	0.0006775647689809042	0.0007306406758844084	0.0008187240958519258	0.000878575650445239	0.001000537308861802	0.0011744455995669006	0.001470315548688562	0.0018362005239382505	0.002217895343797493	0.002718163998228394	0.0034126678864338207	0.004252848199970142	0.0052816173742061484	0.006528336549131012	0.008041564533188364	0.009811137854843492	0.01190933008945436	0.014266126210892939	0.017027202644490123	0.020197076488705785	0.02375767934970044	0.027747406564382994	0.032278056319635304	0.03753934675077203	0.043281708167885194	0.049866508447764614	0.057155976087384174	0.0650778375113859	0.07401717536347398	0.08390962099059518	0.09455868060974505	0.10643413246075037	0.11981490737350825	0.1337975856560442	0.1492246061711244	0.1661705010433368	0.1851434438494171	0.2060485755217079	0.22904512378091982	0.2546751404422375
Res2_DNA_A4_2 - illumina_universal_adapter	3.1619689219108865e-05	6.098082920828138e-05	7.679067381783581e-05	8.356632150764485e-05	0.00010389326457707198	0.00012196165841656276	0.0001377715030261172	0.000162615544555417	0.00017616683993503508	0.00019988160684936674	0.00024166476760318915	0.00026425025990255266	0.0002958699491216615	0.0003195847160359931	0.00034668730679522934	0.00038621191831911543	0.0004189608821531924	0.0004675196905968239	0.0005059150275057418	0.0005285005198051053	0.0005691544059439595	0.0006188424890025592	0.0006775647689809042	0.0007701652874082944	0.0008616365312207165	0.000923746635043966	0.0010298984488509744	0.0011891261695614868	0.0014838668440681803	0.0018328127000933458	0.002216766069182525	0.0027159054489984576	0.0034296070056583435	0.00430366555764371	0.005326788358804875	0.0065418878445106295	0.008072054947792506	0.009833723347142855	0.011935303405598629	0.014306780097031792	0.017068985805243943	0.02025579876868413	0.023837857847363177	0.02780612884436134	0.03230741745962448	0.03756080296845642	0.04330090583633965	0.04991393798159327	0.0572259911135122	0.06518060150134802	0.07409848313575168	0.0839480163275041	0.09458126610204443	0.10641832261614081	0.11972004830585092	0.13379419783219926	0.14951482974717123	0.16676788731465497	0.18603557079524197	0.20723318459280954	0.23046349269731986	0.2561725585816853
Res2_DNA_A5_1 - illumina_universal_adapter	4.7916192314512825e-05	6.969627973020047e-05	9.365437588745688e-05	0.000111078445820007	0.00014592658568510724	0.0001720626905839324	0.00021344485667373894	0.00021997888289844526	0.0002417589703141329	0.00027660711017923314	0.0003158112675274709	0.00036590546858355247	0.0004094656434149278	0.0004595598444710094	0.0004911409712237564	0.000509654045527091	0.0005314341329427786	0.0005575702378416038	0.0005847953471112134	0.0006305335306841574	0.000680627731740239	0.0007252769109423987	0.0007764601163692647	0.0008472454004702496	0.0009223867020543719	0.0009986170080092786	0.0011238525106494826	0.001306805244941259	0.0015278731322104886	0.0018295273429177624	0.002269485108714653	0.0028303223596686097	0.0035490652443863025	0.004432247789092437	0.005497294063719562	0.006773607186278859	0.008257920143657973	0.010032997268036515	0.012063990419549388	0.014292093362174234	0.016918771904506164	0.019971251155814787	0.023262222364325194	0.026981172290553856	0.031227200332242168	0.03591209713535658	0.04088993611421199	0.04686421409233511	0.05337646022962572	0.060652098430836174	0.06855282514087688	0.07753820020421881	0.08692215086726783	0.09730036252084301	0.10908992383895472	0.12179533783289612	0.13554401801404892	0.15064633062808674	0.16709029662693092	0.18552714062431053	0.20543305151787827	0.22811592355694615
